index,date,loadConsumption,Year_x,Month_x,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month_y,Year_y,Week,WeekKey,day_of_week
2793,2022-08-25,277376.86,2022,8,280622.8175,273470.6225,262553.67,222284.22999999998,230158.035,271638.4,274032.9975,259729.23357142857,23675.571451066367,0.0,0.0,1,24.2,175,3,32.6,15,2.6,4.0,20,1.0,1,8,2022,34,202234,Thursday
2794,2022-08-26,289202.74,2022,8,277376.86,280622.8175,273470.6225,262553.67,222284.22999999998,230158.035,271638.4,262238.425,25967.874852088476,-0.1,-0.1,1,19.2,157,22,20.9,13,3.0,4.0,9,1.0,23,8,2022,34,202234,Friday
2795,2022-08-27,240000.865,2022,8,289202.74,277376.86,280622.8175,273470.6225,262553.67,222284.22999999998,230158.035,263644.54357142857,24143.669329472417,0.0,0.0,1,16.8,106,24,22.3,14,2.5,5.0,17,1.0,1,8,2022,34,202234,Saturday
2796,2022-08-28,220234.98,2022,8,240000.865,289202.74,277376.86,280622.8175,273470.6225,262553.67,222284.22999999998,263351.79357142857,24733.969101025632,0.0,0.0,1,15.6,82,4,22.0,14,2.8,5.0,10,0.0,5,8,2022,34,202234,Sunday
2797,2022-08-29,261707.225,2022,8,220234.98,240000.865,289202.74,277376.86,280622.8175,273470.6225,262553.67,263230.8728571428,24740.58951318596,0.0,0.0,1,16.9,99,3,22.5,15,2.0,3.0,13,0.0,4,8,2022,35,202235,Monday
2798,2022-08-30,252001.205,2022,8,261707.225,220234.98,240000.865,289202.74,277376.86,280622.8175,273470.6225,260163.8132142857,24589.92205566913,0.0,0.0,1,18.5,138,5,23.5,14,3.8,6.0,9,2.0,2,8,2022,35,202235,Tuesday
2799,2022-08-31,252514.1625,2022,8,252001.205,261707.225,220234.98,240000.865,289202.74,277376.86,280622.8175,256148.2910714286,22931.277669566723,0.0,0.0,1,18.4,139,6,23.8,15,4.5,6.0,12,3.0,19,8,2022,35,202235,Wednesday
2800,2022-09-01,253044.7925,2022,9,252514.1625,252001.205,261707.225,220234.98,240000.865,289202.74,277376.86,252672.2814285714,20934.270295059898,0.0,0.0,1,18.7,119,5,24.7,15,3.7,5.0,9,2.0,5,9,2022,35,202235,Thursday
2801,2022-09-02,257367.575,2022,9,253044.7925,252514.1625,252001.205,261707.225,220234.98,240000.865,289202.74,248124.4007142857,13977.666007261132,0.0,0.0,1,19.7,136,5,26.0,13,3.4,5.0,13,2.0,5,9,2022,35,202235,Friday
2802,2022-09-03,231444.895,2022,9,257367.575,253044.7925,252514.1625,252001.205,261707.225,220234.98,240000.865,246902.1192857143,15132.785363796913,0.0,0.0,1,19.5,132,23,26.8,15,2.5,4.0,10,1.0,18,9,2022,35,202235,Saturday
2803,2022-09-04,235275.3375,2022,9,231444.895,257367.575,253044.7925,252514.1625,252001.205,261707.225,220234.98,249050.74178571426,11297.026479541984,0.0,0.0,1,18.9,125,3,26.9,15,1.8,3.0,11,1.0,1,9,2022,35,202235,Sunday
2804,2022-09-05,273524.04,2022,9,235275.3375,231444.895,257367.575,253044.7925,252514.1625,252001.205,261707.225,250738.8582142857,14050.767726793372,0.2,0.1,23,21.1,114,5,29.7,13,2.3,4.0,11,1.0,2,9,2022,36,202236,Monday
2805,2022-09-06,275390.51,2022,9,273524.04,235275.3375,231444.895,257367.575,253044.7925,252514.1625,252001.205,254080.1875,16894.296319870064,10.0,7.0,23,20.9,153,6,27.2,15,2.7,6.0,23,1.0,4,9,2022,36,202236,Tuesday
2806,2022-09-07,278016.18,2022,9,275390.51,273524.04,235275.3375,231444.895,257367.575,253044.7925,252514.1625,257723.33285714284,19105.301336138506,5.9,2.9,1,18.7,144,6,24.4,16,2.4,4.0,1,1.0,4,9,2022,36,202236,Wednesday
2807,2022-09-08,283150.905,2022,9,278016.18,275390.51,273524.04,235275.3375,231444.895,257367.575,253044.7925,262024.20607142855,21155.241065502534,13.4,7.4,5,17.4,145,24,22.3,15,3.0,5.0,13,1.0,1,9,2022,36,202236,Thursday
2808,2022-09-09,277349.1325,2022,9,283150.905,278016.18,275390.51,273524.04,235275.3375,231444.895,257367.575,264878.71428571426,21761.57540377409,1.6,1.0,15,15.8,129,4,18.2,15,3.5,6.0,12,2.0,1,9,2022,36,202236,Friday
2809,2022-09-10,246210.225,2022,9,277349.1325,283150.905,278016.18,275390.51,273524.04,235275.3375,231444.895,266988.04714285716,18443.35566353692,4.2,1.8,1,16.9,119,24,21.2,15,2.5,4.0,4,1.0,8,9,2022,36,202236,Saturday
2810,2022-09-11,229546.055,2022,9,246210.225,277349.1325,283150.905,278016.18,275390.51,273524.04,235275.3375,266169.5782142857,20134.803168538296,0.0,0.0,1,15.7,101,5,22.6,13,0.8,2.0,14,0.0,3,9,2022,36,202236,Sunday
2811,2022-09-12,259049.685,2022,9,229546.055,246210.225,277349.1325,283150.905,278016.18,275390.51,273524.04,264101.8132142857,19996.40383657951,-0.1,-0.1,1,17.4,103,3,24.4,15,2.0,4.0,13,0.0,21,9,2022,37,202237,Monday
2812,2022-09-13,275273.635,2022,9,259049.685,229546.055,246210.225,277349.1325,283150.905,278016.18,275390.51,264085.1167857143,19985.4529340314,-0.1,-0.1,1,18.1,137,23,22.7,13,1.8,3.0,12,0.0,1,9,2022,37,202237,Tuesday
2813,2022-09-14,285324.28500000003,2022,9,275273.635,259049.685,229546.055,246210.225,277349.1325,283150.905,278016.18,265129.1317857143,20999.634706279296,-0.1,-0.1,1,15.5,117,22,20.3,16,1.2,2.0,13,0.0,22,9,2022,37,202237,Wednesday
2814,2022-09-15,276930.0175,2022,9,285324.28500000003,275273.635,259049.685,229546.055,246210.225,277349.1325,283150.905,264240.4335714286,20227.275516922666,2.6,2.3,19,14.9,107,22,19.7,13,2.5,5.0,13,1.0,1,9,2022,37,202237,Thursday
2815,2022-09-16,267473.83,2022,9,276930.0175,285324.28500000003,275273.635,259049.685,229546.055,246210.225,277349.1325,262829.6760714286,19491.627505259527,7.9,1.2,11,12.5,104,3,16.2,14,2.5,5.0,16,1.0,2,9,2022,37,202237,Friday
2816,2022-09-17,237228.77,2022,9,267473.83,276930.0175,285324.28500000003,275273.635,259049.685,229546.055,246210.225,261546.61107142855,21004.831603013314,5.3,1.4,17,12.4,99,4,16.9,14,3.2,6.0,14,2.0,1,9,2022,37,202237,Saturday
2817,2022-09-18,254131.0625,2022,9,237228.77,267473.83,276930.0175,285324.28500000003,275273.635,259049.685,229546.055,265058.755,16288.167438026898,14.7,4.2,15,11.1,86,24,13.3,11,2.3,3.0,2,1.0,6,9,2022,37,202237,Sunday
2818,2022-09-19,263511.48,2022,9,254131.0625,237228.77,267473.83,276930.0175,285324.28500000003,275273.635,259049.685,265696.1542857143,16100.039252798479,1.8,0.6,7,12.5,79,3,16.6,13,2.5,4.0,10,1.0,19,9,2022,38,202238,Monday
2819,2022-09-20,269595.87,2022,9,263511.48,254131.0625,237228.77,267473.83,276930.0175,285324.28500000003,275273.635,264885.04500000004,15674.511909232613,0.0,0.0,1,12.2,72,24,16.6,15,1.8,3.0,10,0.0,24,9,2022,38,202238,Tuesday
2820,2022-09-21,260464.4275,2022,9,269595.87,263511.48,254131.0625,237228.77,267473.83,276930.0175,285324.28500000003,261333.63678571428,12829.87247746661,0.0,0.0,1,10.3,45,5,18.0,15,0.8,2.0,9,0.0,1,9,2022,38,202238,Wednesday
2821,2022-09-22,255252.3675,2022,9,260464.4275,269595.87,263511.48,254131.0625,237228.77,267473.83,276930.0175,258236.82964285713,10910.522521160055,0.0,0.0,1,10.9,33,5,19.0,14,1.7,4.0,13,1.0,1,9,2022,38,202238,Thursday
2822,2022-09-23,277206.825,2022,9,255252.3675,260464.4275,269595.87,263511.48,254131.0625,237228.77,267473.83,259627.25750000004,12749.13416000709,0.8,0.5,24,13.4,66,3,18.0,14,2.2,3.0,11,1.0,1,9,2022,38,202238,Friday
2823,2022-09-24,258153.5375,2022,9,277206.825,255252.3675,260464.4275,269595.87,263511.48,254131.0625,237228.77,262616.51,8298.320369895813,7.4,1.7,6,12.7,71,24,14.6,14,2.1,3.0,1,1.0,6,9,2022,38,202238,Saturday
2824,2022-09-25,231072.125,2022,9,258153.5375,277206.825,255252.3675,260464.4275,269595.87,263511.48,254131.0625,259322.3760714286,14492.865504251982,-0.1,-0.1,1,11.3,47,6,17.4,13,1.9,3.0,13,1.0,3,9,2022,38,202238,Sunday
2825,2022-09-26,294045.395,2022,9,231072.125,258153.5375,277206.825,255252.3675,260464.4275,269595.87,263511.48,263684.3639285714,19643.530692802688,17.4,6.2,15,11.5,99,24,13.5,14,3.8,6.0,11,2.0,17,9,2022,39,202239,Monday
2826,2022-09-27,292319.555,2022,9,294045.395,231072.125,258153.5375,277206.825,255252.3675,260464.4275,269595.87,266930.60464285716,22459.11656289239,9.2,2.3,13,9.1,73,24,11.2,14,2.3,4.0,12,1.0,8,9,2022,39,202239,Tuesday
2827,2022-09-28,276191.05,2022,9,292319.555,294045.395,231072.125,258153.5375,277206.825,255252.3675,260464.4275,269177.265,22491.04830356888,-0.1,-0.1,1,9.5,42,24,14.9,12,1.7,3.0,16,1.0,8,9,2022,39,202239,Wednesday
2828,2022-09-29,269033.75,2022,9,276191.05,292319.555,294045.395,231072.125,258153.5375,277206.825,255252.3675,271146.03392857144,21656.673302824947,0.0,0.0,1,7.9,25,5,15.8,13,0.9,2.0,8,0.0,20,9,2022,39,202239,Thursday
2829,2022-09-30,262729.42,2022,9,269033.75,276191.05,292319.555,294045.395,231072.125,258153.5375,277206.825,269077.8332142857,21672.690240334283,5.6,3.2,24,11.3,27,6,17.2,12,3.5,6.0,15,1.0,1,9,2022,39,202239,Friday
2830,2022-10-01,243159.48,2022,10,262729.42,269033.75,276191.05,292319.555,294045.395,231072.125,258153.5375,266935.825,23588.61454062728,12.4,4.8,1,14.2,110,1,18.0,14,4.6,7.0,1,3.0,7,10,2022,39,202239,Saturday
2831,2022-10-02,234084.6375,2022,10,243159.48,262729.42,269033.75,276191.05,292319.555,294045.395,231072.125,267366.18392857147,22840.882559189413,1.1,1.1,6,13.2,62,24,18.3,14,2.4,4.0,11,1.0,20,10,2022,39,202239,Sunday
2832,2022-10-03,273161.0875,2022,10,234084.6375,243159.48,262729.42,269033.75,276191.05,292319.555,294045.395,264382.71142857143,19957.15553962482,0.0,0.0,1,11.1,44,6,17.4,12,1.3,3.0,13,0.0,4,10,2022,40,202240,Monday
2833,2022-10-04,263975.3075,2022,10,273161.0875,234084.6375,243159.48,262729.42,269033.75,276191.05,292319.555,260333.5332142857,15783.198784076001,0.0,0.0,1,14.3,86,4,18.4,15,3.1,5.0,10,1.0,1,10,2022,40,202240,Tuesday
2834,2022-10-05,283923.8475,2022,10,263975.3075,273161.0875,234084.6375,243159.48,262729.42,269033.75,276191.05,261438.2185714286,17277.904794213795,1.7,1.6,20,15.7,130,22,18.3,15,5.2,7.0,14,3.0,21,10,2022,40,202240,Wednesday
2835,2022-10-06,263500.59249999997,2022,10,283923.8475,263975.3075,273161.0875,234084.6375,243159.48,262729.42,269033.75,260647.76750000002,16996.78186565565,0.0,0.0,1,12.3,65,23,17.4,13,3.5,6.0,14,1.0,22,10,2022,40,202240,Thursday
2836,2022-10-07,268547.3125,2022,10,263500.59249999997,283923.8475,263975.3075,273161.0875,234084.6375,243159.48,262729.42,261478.89500000002,17255.809100896753,-0.1,-0.1,1,13.4,70,1,17.1,14,3.8,5.0,8,2.0,3,10,2022,40,202240,Friday
2837,2022-10-08,238533.0375,2022,10,268547.3125,263500.59249999997,283923.8475,263975.3075,273161.0875,234084.6375,243159.48,260817.97464285715,18140.33896595392,0.2,0.1,2,11.3,43,24,16.1,13,2.8,5.0,11,1.0,21,10,2022,40,202240,Saturday
2838,2022-10-09,225219.4425,2022,10,238533.0375,268547.3125,263500.59249999997,283923.8475,263975.3075,273161.0875,234084.6375,259551.5182142857,20476.768053627402,0.0,0.0,1,9.7,33,6,16.5,13,2.5,4.0,10,1.0,1,10,2022,40,202240,Sunday
2839,2022-10-10,281137.255,2022,10,225219.4425,238533.0375,268547.3125,263500.59249999997,283923.8475,263975.3075,273161.0875,260690.9707142857,21553.898997526736,0.4,0.3,14,9.6,33,24,15.7,11,2.3,4.0,14,1.0,19,10,2022,41,202241,Monday
2840,2022-10-11,269129.97,2022,10,281137.255,225219.4425,238533.0375,268547.3125,263500.59249999997,283923.8475,263975.3075,261427.35107142854,21771.760840528732,0.0,0.0,1,8.4,18,5,16.7,14,1.0,2.0,10,0.0,19,10,2022,41,202241,Tuesday
2841,2022-10-12,270653.3175,2022,10,269129.97,281137.255,225219.4425,238533.0375,268547.3125,263500.59249999997,283923.8475,259531.56107142853,19991.353912357594,-0.1,-0.1,1,8.9,25,5,15.5,15,1.8,3.0,12,1.0,1,10,2022,41,202241,Wednesday
2842,2022-10-13,296131.86,2022,10,270653.3175,269129.97,281137.255,225219.4425,238533.0375,268547.3125,263500.59249999997,264193.17071428575,24391.391334641998,0.1,0.1,7,12.0,63,22,14.9,12,2.3,3.0,4,1.0,20,10,2022,41,202241,Thursday
2843,2022-10-14,296949.565,2022,10,296131.86,270653.3175,269129.97,281137.255,225219.4425,238533.0375,268547.3125,268250.63535714283,27411.74173005872,2.8,1.2,12,12.6,81,1,16.1,15,2.1,3.0,6,1.0,1,10,2022,41,202241,Friday
2844,2022-10-15,259568.145,2022,10,296949.565,296131.86,270653.3175,269129.97,281137.255,225219.4425,238533.0375,271255.65071428573,24622.011505219536,3.2,1.2,11,13.6,91,5,16.4,15,3.2,4.0,8,1.0,1,10,2022,41,202241,Saturday
2845,2022-10-16,234552.2125,2022,10,259568.145,296949.565,296131.86,270653.3175,269129.97,281137.255,225219.4425,272588.90357142856,21805.303907964786,1.5,0.8,21,14.5,125,7,17.8,13,3.5,5.0,2,1.0,16,10,2022,41,202241,Sunday
2846,2022-10-17,295138.55,2022,10,234552.2125,259568.145,296949.565,296131.86,270653.3175,269129.97,281137.255,274589.08857142855,23310.350822398792,8.1,5.2,9,15.5,125,24,17.8,15,2.6,4.0,3,1.0,22,10,2022,42,202242,Monday
2847,2022-10-18,267675.9075,2022,10,295138.55,234552.2125,259568.145,296949.565,296131.86,270653.3175,269129.97,274381.3653571428,23373.49919314971,0.0,0.0,1,11.2,42,23,18.2,12,1.3,3.0,13,0.0,1,10,2022,42,202242,Tuesday
2848,2022-10-19,268846.12,2022,10,267675.9075,295138.55,234552.2125,259568.145,296949.565,296131.86,270653.3175,274123.19428571424,23431.44902837776,0.0,0.0,1,8.8,17,6,14.6,14,3.5,6.0,12,1.0,1,10,2022,42,202242,Wednesday
2849,2022-10-20,288150.405,2022,10,268846.12,267675.9075,295138.55,234552.2125,259568.145,296949.565,296131.86,272982.98642857146,22351.277284956865,3.3,2.2,13,12.2,74,2,15.6,15,3.5,4.0,4,3.0,1,10,2022,42,202242,Thursday
2850,2022-10-21,276219.4375,2022,10,288150.405,268846.12,267675.9075,295138.55,234552.2125,259568.145,296949.565,270021.53964285715,19883.678965754734,2.4,1.2,1,14.9,118,7,19.7,15,2.7,3.0,1,2.0,6,10,2022,42,202242,Friday
2851,2022-10-22,246844.3075,2022,10,276219.4375,288150.405,268846.12,267675.9075,295138.55,234552.2125,259568.145,268203.84857142856,21513.355385689014,0.0,0.0,1,13.7,97,21,18.2,14,3.0,6.0,12,1.0,18,10,2022,42,202242,Saturday
2852,2022-10-23,245715.64,2022,10,246844.3075,276219.4375,288150.405,268846.12,267675.9075,295138.55,234552.2125,269798.62392857147,18852.190478808443,0.4,0.2,19,15.1,102,1,18.6,15,3.5,5.0,13,2.0,1,10,2022,42,202242,Sunday
2853,2022-10-24,277750.7775,2022,10,245715.64,246844.3075,276219.4375,288150.405,268846.12,267675.9075,295138.55,267314.65642857144,15865.921269744664,0.4,0.2,13,15.2,126,19,16.7,1,5.3,8.0,8,2.0,18,10,2022,43,202243,Monday
2854,2022-10-25,274873.6825,2022,10,277750.7775,245715.64,246844.3075,276219.4375,288150.405,268846.12,267675.9075,268342.91000000003,16124.370692568855,0.0,0.0,1,13.7,99,23,17.2,15,3.5,5.0,2,2.0,17,10,2022,43,202243,Tuesday
2855,2022-10-26,269999.105,2022,10,274873.6825,277750.7775,245715.64,246844.3075,276219.4375,288150.405,268846.12,268507.6221428571,16136.25231340976,0.3,0.2,23,15.0,103,1,19.4,15,3.2,5.0,11,2.0,1,10,2022,43,202243,Wednesday
2856,2022-10-27,279899.9375,2022,10,269999.105,274873.6825,277750.7775,245715.64,246844.3075,276219.4375,288150.405,267328.9839285714,14699.736091024746,-0.1,-0.1,1,15.7,128,2,19.4,15,3.0,4.0,8,2.0,1,10,2022,43,202243,Thursday
2857,2022-10-28,278561.2775,2022,10,279899.9375,269999.105,274873.6825,277750.7775,245715.64,246844.3075,276219.4375,267663.53250000003,14960.137264394572,0.0,0.0,1,16.0,103,24,20.5,12,2.9,5.0,13,1.0,22,10,2022,43,202243,Friday
2858,2022-10-29,252695.0475,2022,10,278561.2775,279899.9375,269999.105,274873.6825,277750.7775,245715.64,246844.3075,268499.3525,13714.709195513107,0.0,0.0,1,15.8,93,2,21.1,14,2.2,3.0,8,1.0,1,10,2022,43,202243,Saturday
2859,2022-10-30,240718.7775,2022,10,252695.0475,278561.2775,279899.9375,269999.105,274873.6825,277750.7775,245715.64,267785.515,15152.861853558039,0.0,0.0,1,14.4,103,23,20.2,12,1.8,3.0,16,1.0,2,10,2022,43,202243,Sunday
2860,2022-10-31,282755.0775,2022,10,240718.7775,252695.0475,278561.2775,279899.9375,269999.105,274873.6825,277750.7775,268500.41500000004,15805.374111335123,0.1,0.1,24,12.8,67,6,16.2,14,2.5,4.0,20,1.0,2,10,2022,44,202244,Monday
2861,2022-11-01,275991.035,2022,11,282755.0775,240718.7775,252695.0475,278561.2775,279899.9375,269999.105,274873.6825,268660.03678571427,15885.903606405764,2.5,1.0,23,14.7,117,23,16.9,4,6.5,8.0,5,4.0,1,11,2022,44,202244,Tuesday
2862,2022-11-02,276130.835,2022,11,275991.035,282755.0775,240718.7775,252695.0475,278561.2775,279899.9375,269999.105,269535.9982142857,16139.083842532342,1.7,0.5,2,12.3,102,2,14.7,13,5.4,8.0,5,4.0,8,11,2022,44,202244,Wednesday
2863,2022-11-03,293151.3275,2022,11,276130.835,275991.035,282755.0775,240718.7775,252695.0475,278561.2775,279899.9375,271429.0539285714,18202.596352584416,7.0,2.7,22,12.6,108,24,16.2,14,4.5,6.0,1,3.0,18,11,2022,44,202244,Thursday
2864,2022-11-04,292604.82,2022,11,293151.3275,276130.835,275991.035,282755.0775,240718.7775,252695.0475,278561.2775,273435.27428571426,19821.608993889346,2.3,1.1,23,8.9,52,21,12.5,12,2.0,4.0,2,1.0,9,11,2022,44,202244,Friday
2865,2022-11-05,264301.9525,2022,11,292604.82,293151.3275,276130.835,275991.035,282755.0775,240718.7775,252695.0475,275093.4035714286,18218.085836430615,-0.1,-0.1,1,9.0,34,3,12.3,13,3.8,6.0,22,1.0,1,11,2022,44,202244,Saturday
2866,2022-11-06,266936.925,2022,11,264301.9525,292604.82,293151.3275,276130.835,275991.035,282755.0775,240718.7775,278838.85321428574,11387.905742545843,7.2,2.0,15,10.4,81,18,12.6,10,5.7,7.0,22,4.0,4,11,2022,44,202244,Sunday
2867,2022-11-07,299172.3775,2022,11,266936.925,264301.9525,292604.82,293151.3275,276130.835,275991.035,282755.0775,281184.1817857143,13770.244597637651,0.3,0.2,16,13.0,109,4,14.3,13,5.2,6.0,1,4.0,16,11,2022,45,202245,Monday
2868,2022-11-08,294073.2825,2022,11,299172.3775,266936.925,264301.9525,292604.82,293151.3275,276130.835,275991.035,283767.36,14318.800540724265,0.0,0.0,1,13.1,107,7,15.4,13,4.9,6.0,10,4.0,2,11,2022,45,202245,Tuesday
2869,2022-11-09,294685.235,2022,11,294073.2825,299172.3775,266936.925,264301.9525,292604.82,293151.3275,276130.835,286417.9885714286,14386.74709135989,0.6,0.3,12,12.3,100,24,14.1,1,5.3,8.0,12,4.0,3,11,2022,45,202245,Wednesday
2870,2022-11-10,295160.905,2022,11,294685.235,294073.2825,299172.3775,266936.925,264301.9525,292604.82,293151.3275,286705.07107142854,14562.479019966768,-0.1,-0.1,1,11.5,93,5,14.7,14,4.3,5.0,10,4.0,1,11,2022,45,202245,Thursday
2871,2022-11-11,294986.99,2022,11,295160.905,294685.235,294073.2825,299172.3775,266936.925,264301.9525,292604.82,287045.3810714286,14749.956150716615,0.0,0.0,1,9.1,30,24,12.9,14,3.3,5.0,2,1.0,23,11,2022,45,202245,Friday
2872,2022-11-12,261081.91,2022,11,294986.99,295160.905,294685.235,294073.2825,299172.3775,266936.925,264301.9525,286585.375,15603.014059690326,0.0,0.0,1,7.5,24,2,16.2,14,1.6,2.0,1,1.0,5,11,2022,45,202245,Saturday
2873,2022-11-13,247995.2225,2022,11,261081.91,294986.99,295160.905,294685.235,294073.2825,299172.3775,266936.925,283879.41750000004,20463.818180345865,0.0,0.0,1,6.9,17,7,16.1,14,1.6,3.0,14,1.0,2,11,2022,45,202245,Sunday
2874,2022-11-14,295196.995,2022,11,247995.2225,261081.91,294986.99,295160.905,294685.235,294073.2825,299172.3775,283311.5057142857,20019.000955100826,0.0,0.0,1,5.5,11,7,9.3,12,2.9,5.0,13,2.0,2,11,2022,46,202246,Monday
2875,2022-11-15,296751.0875,2022,11,295196.995,247995.2225,261081.91,294986.99,295160.905,294685.235,294073.2825,283694.0492857143,20282.769934696775,8.5,3.3,24,10.7,63,1,12.7,13,4.1,6.0,12,3.0,1,11,2022,46,202246,Tuesday
2876,2022-11-16,296719.54,2022,11,296751.0875,295196.995,247995.2225,261081.91,294986.99,295160.905,294685.235,283984.66428571433,20480.114675531328,5.9,1.9,1,10.6,92,19,12.3,13,4.3,8.0,24,2.0,5,11,2022,46,202246,Wednesday
2877,2022-11-17,315987.95,2022,11,296719.54,296751.0875,295196.995,247995.2225,261081.91,294986.99,295160.905,286959.95642857143,23642.990431967155,18.6,3.7,2,10.1,80,24,11.2,16,6.0,9.0,2,3.0,22,11,2022,46,202246,Thursday
2878,2022-11-18,309849.9675,2022,11,315987.95,296719.54,296751.0875,295196.995,247995.2225,261081.91,294986.99,289083.23892857146,25106.13144986082,1.8,0.5,16,7.6,37,24,10.5,13,3.1,5.0,21,2.0,4,11,2022,46,202246,Friday
2879,2022-11-19,283211.7275,2022,11,309849.9675,315987.95,296719.54,296751.0875,295196.995,247995.2225,261081.91,292244.6414285714,22219.908425354482,-0.1,-0.1,1,0.4,-51,24,3.8,1,3.7,6.0,6,1.0,22,11,2022,46,202246,Saturday
2880,2022-11-20,286092.12,2022,11,283211.7275,309849.9675,315987.95,296719.54,296751.0875,295196.995,247995.2225,297687.0553571429,11795.827944731103,9.3,3.5,16,-0.9,-70,7,2.8,18,1.9,4.0,14,1.0,1,11,2022,46,202246,Sunday
2881,2022-11-21,317561.105,2022,11,286092.12,283211.7275,309849.9675,315987.95,296719.54,296751.0875,295196.995,300881.9282142857,13857.466711857995,6.9,1.4,22,5.1,14,5,8.6,13,3.2,6.0,23,1.0,1,11,2022,47,202247,Monday
2882,2022-11-22,320517.395,2022,11,317561.105,286092.12,283211.7275,309849.9675,315987.95,296719.54,296751.0875,304277.11500000005,15491.787930697987,-0.1,-0.1,1,6.6,48,6,8.5,24,4.3,6.0,10,3.0,1,11,2022,47,202247,Tuesday
2883,2022-11-23,310026.3925,2022,11,320517.395,317561.105,286092.12,283211.7275,309849.9675,315987.95,296719.54,306178.0939285714,15223.962282213502,3.3,1.4,15,8.3,73,21,9.8,13,4.3,7.0,12,3.0,4,11,2022,47,202247,Wednesday
2884,2022-11-24,300036.3125,2022,11,310026.3925,320517.395,317561.105,286092.12,283211.7275,309849.9675,315987.95,303899.28857142857,14695.530450931892,2.6,1.4,24,8.9,74,7,11.4,14,4.2,6.0,3,3.0,15,11,2022,47,202247,Thursday
2885,2022-11-25,300035.9975,2022,11,300036.3125,310026.3925,320517.395,317561.105,286092.12,283211.7275,309849.9675,302497.2928571428,14500.040147744026,6.2,2.4,1,8.4,28,24,12.1,14,3.0,5.0,11,2.0,16,11,2022,47,202247,Friday
2886,2022-11-26,277115.795,2022,11,300035.9975,300036.3125,310026.3925,320517.395,317561.105,286092.12,283211.7275,301626.44535714283,15960.815353373368,0.0,0.0,1,6.6,23,2,10.5,14,2.9,4.0,14,1.0,1,11,2022,47,202247,Saturday
2887,2022-11-27,280244.1,2022,11,277115.795,300035.9975,300036.3125,310026.3925,320517.395,317561.105,286092.12,300791.0139285714,17026.888389811247,10.6,2.7,20,6.5,56,4,7.8,13,3.8,5.0,2,3.0,7,11,2022,47,202247,Sunday
2888,2022-11-28,321492.4275,2022,11,280244.1,277115.795,300035.9975,300036.3125,310026.3925,320517.395,317561.105,301352.6314285714,17722.83949800228,1.8,0.4,3,8.6,69,1,10.0,15,2.2,4.0,2,0.0,24,11,2022,48,202248,Monday
2889,2022-11-29,321943.405,2022,11,321492.4275,280244.1,277115.795,300035.9975,300036.3125,310026.3925,320517.395,301556.34714285715,17986.085047924553,0.5,0.5,24,7.3,51,17,9.2,14,1.0,2.0,22,1.0,1,11,2022,48,202248,Tuesday
2890,2022-11-30,323022.5575,2022,11,321943.405,321492.4275,280244.1,277115.795,300035.9975,300036.3125,310026.3925,303412.9421428571,19604.095813094296,0.5,0.4,1,5.6,-1,24,8.9,14,1.5,2.0,11,0.0,4,11,2022,48,202248,Wednesday
2891,2022-12-01,320466.7775,2022,12,323022.5575,321943.405,321492.4275,280244.1,277115.795,300035.9975,300036.3125,306331.58,20517.17158849026,0.0,0.0,1,3.5,-10,20,7.0,14,1.9,3.0,13,1.0,1,12,2022,48,202248,Thursday
2892,2022-12-02,328145.9975,2022,12,320466.7775,323022.5575,321943.405,321492.4275,280244.1,277115.795,300035.9975,310347.2942857143,21790.9717667195,0.0,0.0,1,2.6,19,23,3.8,1,3.8,6.0,20,2.0,1,12,2022,48,202248,Friday
2893,2022-12-03,301694.5175,2022,12,328145.9975,320466.7775,323022.5575,321943.405,321492.4275,280244.1,277115.795,313858.54035714286,16996.640656983916,-0.1,-0.1,1,1.2,-1,23,2.5,5,4.0,5.0,8,3.0,4,12,2022,48,202248,Saturday
2894,2022-12-04,295559.715,2022,12,301694.5175,328145.9975,320466.7775,323022.5575,321943.405,321492.4275,280244.1,316046.48535714287,12279.532071716656,0.0,0.0,1,1.1,0,1,3.0,24,3.9,5.0,12,3.0,1,12,2022,48,202248,Sunday
2895,2022-12-05,330880.4875,2022,12,295559.715,301694.5175,328145.9975,320466.7775,323022.5575,321943.405,321492.4275,317387.6367857143,13432.051041397879,-0.1,-0.1,1,4.9,30,1,5.6,12,2.8,4.0,4,2.0,12,12,2022,49,202249,Monday
2896,2022-12-06,320145.3275,2022,12,330880.4875,295559.715,301694.5175,328145.9975,320466.7775,323022.5575,321943.405,317130.76857142855,13347.333917110574,1.2,0.8,15,5.0,9,9,7.5,14,1.9,3.0,1,1.0,7,12,2022,49,202249,Tuesday
2897,2022-12-07,323272.2425,2022,12,320145.3275,330880.4875,295559.715,301694.5175,328145.9975,320466.7775,323022.5575,317166.4378571428,13366.023812388281,0.1,0.1,12,3.9,15,4,6.9,13,2.1,3.0,14,1.0,4,12,2022,49,202249,Wednesday
