date,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HourlyMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,MinHourlyMeanWindspeed,Month,Year,Week,day_of_week,Population,TotalBiomass (MWh),TotalRes(incl.Stat.Transfer) (MWh),Totaal windenergie (MWh),TotalSolarEnergy (MWh),Total Including Non-Renewable (MWh),AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP
2020-07-31,269234.895,0.0,0.0,24.5,122,32.0,3.3,5.0,1.0,7,2020,31,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-01,258049.0525,0.4,0.4,20.6,131,25.2,2.5,4.0,0.0,8,2020,31,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-02,237190.95500000002,0.0,0.0,16.8,100,21.6,2.5,5.0,0.0,8,2020,31,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-03,275339.8175,0.3,0.3,15.4,92,21.2,2.1,5.0,1.0,8,2020,32,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-04,264459.8625,0.0,0.0,16.4,82,22.1,2.3,3.0,1.0,8,2020,32,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-05,269224.03,0.0,0.0,20.6,140,28.3,3.2,5.0,0.0,8,2020,32,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-06,277759.945,0.0,0.0,22.3,116,31.0,1.7,3.0,1.0,8,2020,32,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-07,286200.81,0.0,0.0,24.7,145,34.0,1.8,3.0,1.0,8,2020,32,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-08,268083.2,0.0,0.0,26.4,146,34.6,2.1,4.0,0.0,8,2020,32,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-09,262714.465,-0.1,-0.1,26.7,215,32.6,3.4,6.0,1.0,8,2020,32,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-10,304337.165,0.0,0.0,26.1,188,32.7,3.1,5.0,2.0,8,2020,33,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-11,314177.5075,0.0,0.0,27.0,213,34.5,3.2,7.0,1.0,8,2020,33,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-12,312272.805,0.3,0.3,26.3,204,32.3,2.4,4.0,1.0,8,2020,33,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-13,319688.27,0.2,0.1,25.1,191,31.7,1.9,3.0,1.0,8,2020,33,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-14,309860.5,0.1,0.1,23.3,184,28.6,2.2,4.0,1.0,8,2020,33,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-15,275468.22,0.4,0.3,22.5,186,28.5,1.7,3.0,1.0,8,2020,33,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-16,263725.01,29.7,21.0,22.5,165,30.4,2.2,5.0,1.0,8,2020,33,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-17,301238.4325,1.1,1.1,18.9,154,25.4,1.7,4.0,1.0,8,2020,34,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-18,287889.5675,0.1,0.1,18.3,132,24.0,2.5,5.0,1.0,8,2020,34,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-19,292505.0625,-0.1,-0.1,21.3,130,27.2,3.2,5.0,1.0,8,2020,34,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-20,311900.9625,3.5,3.2,23.2,189,28.0,3.2,5.0,2.0,8,2020,34,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-21,300672.875,-0.1,-0.1,23.9,181,28.5,4.1,7.0,1.0,8,2020,34,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-22,264519.2225,2.7,1.1,19.2,167,22.4,5.5,8.0,3.0,8,2020,34,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-23,252927.6025,8.1,5.4,17.6,150,21.3,4.1,6.0,2.0,8,2020,34,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-24,287160.3825,7.3,3.2,16.5,114,20.7,3.3,5.0,1.0,8,2020,35,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-25,300812.055,2.1,1.2,17.0,124,21.2,4.9,10.0,2.0,8,2020,35,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-26,304311.3525,9.5,4.3,16.1,130,18.4,6.5,10.0,2.0,8,2020,35,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-27,293447.8625,1.4,1.0,16.0,116,19.8,2.4,4.0,1.0,8,2020,35,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-28,288839.22,14.5,9.3,16.1,127,21.0,4.1,6.0,2.0,8,2020,35,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-29,260033.99,1.4,0.9,14.9,121,18.8,3.4,6.0,1.0,8,2020,35,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-30,257395.16,5.7,4.4,15.3,110,18.6,3.8,7.0,1.0,8,2020,35,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-08-31,288046.3625,0.0,0.0,14.5,92,18.3,2.2,4.0,0.0,8,2020,36,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-01,291903.6425,0.0,0.0,13.5,90,17.6,1.6,3.0,0.0,9,2020,36,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-02,284830.16,0.0,0.0,14.8,79,21.7,1.3,3.0,1.0,9,2020,36,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-03,313656.415,12.2,2.6,16.3,107,20.7,3.8,6.0,1.0,9,2020,36,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-04,296404.565,2.1,1.6,17.3,138,21.0,3.3,5.0,2.0,9,2020,36,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-05,261125.8575,8.6,4.5,14.8,104,18.8,2.9,5.0,1.0,9,2020,36,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-06,252614.1525,1.2,1.1,14.2,90,19.3,2.2,4.0,1.0,9,2020,36,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-07,287959.23,0.0,0.0,15.5,80,21.0,2.8,5.0,1.0,9,2020,37,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-08,313034.075,-0.1,-0.1,17.3,151,19.0,3.2,4.0,2.0,9,2020,37,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-09,312530.1325,0.5,0.3,16.8,86,20.9,3.0,5.0,1.0,9,2020,37,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-10,293669.125,0.0,0.0,13.2,70,19.8,1.0,2.0,0.0,9,2020,37,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-11,289249.01,0.0,0.0,13.7,87,20.0,1.5,4.0,0.0,9,2020,37,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-12,265688.915,0.0,0.0,14.2,86,19.1,2.6,5.0,1.0,9,2020,37,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-13,249689.2125,0.0,0.0,16.4,109,22.5,2.5,4.0,1.0,9,2020,37,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-14,294419.02,0.0,0.0,18.6,95,28.5,1.4,2.0,1.0,9,2020,38,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-15,306076.58,0.0,0.0,21.2,123,31.4,1.4,3.0,0.0,9,2020,38,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-16,306032.6675,0.0,0.0,18.4,133,23.5,4.0,6.0,1.0,9,2020,38,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-17,290814.7225,0.0,0.0,13.5,79,19.0,3.7,6.0,1.0,9,2020,38,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-18,285736.4975,0.0,0.0,14.5,74,21.3,4.4,6.0,2.0,9,2020,38,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-19,256867.5875,0.0,0.0,15.4,73,23.3,2.8,4.0,2.0,9,2020,38,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-20,244189.1375,0.0,0.0,14.9,75,22.8,2.9,4.0,2.0,9,2020,38,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-21,287269.9825,0.0,0.0,14.9,77,25.3,1.5,3.0,0.0,9,2020,39,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-22,291873.06,0.0,0.0,14.1,52,23.6,1.1,2.0,0.0,9,2020,39,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-23,303497.795,8.0,3.1,16.2,95,21.8,3.4,7.0,1.0,9,2020,39,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-24,297553.5725,6.7,2.5,13.7,115,17.5,4.5,7.0,2.0,9,2020,39,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-25,298754.2725,4.4,3.4,10.9,88,13.5,5.2,7.0,3.0,9,2020,39,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-26,271177.5875,11.0,3.4,12.8,91,16.2,3.4,6.0,2.0,9,2020,39,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-27,265244.9175,3.4,2.2,14.2,129,16.3,3.6,8.0,1.0,9,2020,39,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-28,318082.1825,2.8,1.5,12.8,121,13.7,2.2,3.0,2.0,9,2020,40,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-29,306877.5975,2.8,0.7,15.1,121,19.3,1.7,3.0,1.0,9,2020,40,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-09-30,309350.7225,1.7,1.2,15.3,120,18.4,2.3,3.0,2.0,9,2020,40,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,206150.6
2020-10-01,319046.5425,7.6,2.5,13.1,90,15.6,3.5,5.0,2.0,10,2020,40,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-02,305355.845,0.1,0.1,12.9,80,16.0,4.2,6.0,2.0,10,2020,40,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-03,287365.7925,6.6,4.1,12.6,99,14.7,3.3,5.0,2.0,10,2020,40,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-04,266043.1,1.7,0.7,11.9,105,14.8,5.3,8.0,2.0,10,2020,40,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-05,311749.5475,5.8,4.0,12.2,102,14.4,5.1,7.0,4.0,10,2020,41,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-06,310704.8575,8.7,2.4,12.8,112,14.8,4.7,6.0,3.0,10,2020,41,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-07,309715.6475,4.1,1.0,12.4,107,15.0,3.3,5.0,2.0,10,2020,41,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-08,321437.0175,13.4,2.8,13.1,108,15.9,4.5,8.0,1.0,10,2020,41,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-09,307675.5025,5.2,2.3,11.8,82,15.3,2.5,4.0,1.0,10,2020,41,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-10,277638.8075,9.9,3.2,8.7,51,12.9,2.9,5.0,1.0,10,2020,41,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-11,263970.12,4.4,3.6,9.4,51,13.7,2.5,3.0,1.0,10,2020,41,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-12,303211.35,-0.1,-0.1,9.4,43,14.5,1.9,3.0,1.0,10,2020,42,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-13,302925.9275,0.0,0.0,9.6,66,12.8,3.3,5.0,2.0,10,2020,42,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-14,308431.7175,0.0,0.0,9.2,60,12.3,3.7,6.0,2.0,10,2020,42,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-15,308671.73,0.0,0.0,9.4,59,11.5,3.2,5.0,2.0,10,2020,42,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-16,303427.97,0.0,0.0,8.3,46,12.2,2.0,4.0,0.0,10,2020,42,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-17,279563.025,-0.1,-0.1,7.1,20,12.5,0.9,2.0,0.0,10,2020,42,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-18,268503.535,0.0,0.0,8.8,20,13.4,1.5,2.0,0.0,10,2020,42,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-19,309902.855,0.2,0.2,9.4,70,13.2,2.0,3.0,1.0,10,2020,43,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-20,319768.0875,0.3,0.2,11.7,78,14.4,4.0,5.0,3.0,10,2020,43,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-21,314501.54,8.6,2.3,15.4,125,20.3,5.8,9.0,3.0,10,2020,43,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-22,305244.0575,0.5,0.5,13.9,107,16.1,3.9,5.0,2.0,10,2020,43,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-23,305195.7325,-0.1,-0.1,12.0,62,15.9,2.9,5.0,1.0,10,2020,43,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-24,282042.02,0.2,0.1,13.9,117,16.2,5.4,8.0,3.0,10,2020,43,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-25,276759.375,4.1,2.0,12.1,100,15.9,4.6,8.0,3.0,10,2020,43,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-26,310037.0475,0.1,0.1,10.4,86,12.7,4.6,6.0,3.0,10,2020,44,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-27,317549.49,1.8,0.6,10.1,75,12.0,5.4,7.0,4.0,10,2020,44,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-28,316198.2275,11.6,2.7,10.0,83,13.0,4.5,7.0,3.0,10,2020,44,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-29,320179.365,7.6,1.6,10.7,78,13.7,4.3,6.0,3.0,10,2020,44,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-30,319712.115,2.6,0.9,14.3,133,15.7,5.5,7.0,4.0,10,2020,44,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-10-31,283618.1975,2.7,1.3,13.5,109,15.5,4.5,7.0,3.0,10,2020,44,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-01,280582.7575,3.8,1.0,14.3,105,17.6,5.2,7.0,3.0,11,2020,44,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-02,318588.1175,2.0,1.0,15.8,106,19.3,6.7,9.0,4.0,11,2020,45,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-03,312256.08,0.6,0.3,9.2,66,12.9,4.7,9.0,3.0,11,2020,45,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-04,313882.995,0.0,0.0,6.7,9,12.8,2.0,3.0,1.0,11,2020,45,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-05,319220.5475,0.0,0.0,6.4,6,12.8,1.3,3.0,0.0,11,2020,45,4,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-06,312901.6225,0.0,0.0,8.4,46,12.4,2.5,4.0,1.0,11,2020,45,0,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-07,284069.76,0.0,0.0,6.8,35,12.6,2.0,3.0,1.0,11,2020,45,2,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-08,276313.03,-0.1,-0.1,8.4,18,13.2,1.7,2.0,1.0,11,2020,45,3,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-09,315075.6275,0.0,0.0,12.1,85,16.9,1.8,3.0,1.0,11,2020,46,1,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-10,320872.155,-0.1,-0.1,12.4,88,16.4,1.4,2.0,1.0,11,2020,46,5,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
2020-11-11,325703.695,0.0,0.0,11.4,102,13.0,2.7,4.0,1.0,11,2020,46,6,1741.0,33456934.319999997,75599215.89999999,13948722.7,9091461.62,540054320.4,0.0645999999999999,0.1197142857142856,1.1353333333333333,0.5046000000000002,209293.3
