HourlyMaxTemperature,AveragePrice_Electricity_Household,HourlyMaxTemperature,day_of_week,AveragePrice_NaturalGas_Household,GDP,TotalSolarEnergy (MWh),DailyPrecipitation,Population,Year,TotalRes(incl.Stat.Transfer) (MWh),is_weekend,is_holiday,rolling_7,rolling_30,loadConsumption
14.7,0.112,14.7,5,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,312332.0,309285.3333333333,332420.0
16.3,0.112,16.3,6,0.9556666666666668,199715.6,4030587.8,0.5,1718.0,2018,43418125.12,0,0,313413.14285714284,309821.93333333335,332952.0
13.6,0.112,13.6,4,0.9556666666666668,199715.6,4030587.8,0.3,1718.0,2018,43418125.12,0,0,314734.5714285714,310521.9,337260.0
11.8,0.112,11.8,0,0.9556666666666668,199715.6,4030587.8,7.3,1718.0,2018,43418125.12,0,0,316978.4285714286,311117.73333333334,334421.0
11.3,0.112,11.3,2,0.9556666666666668,199715.6,4030587.8,1.1,1718.0,2018,43418125.12,1,0,318229.0,310485.76666666666,295232.0
7.8,0.112,7.8,3,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,319153.71428571426,309363.8,281745.0
6.1,0.112,6.1,1,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,322155.5714285714,311542.56666666665,341059.0
9.4,0.112,9.4,5,0.9556666666666668,199715.6,4030587.8,19.2,1718.0,2018,43418125.12,0,0,324559.85714285716,314323.73333333334,349250.0
11.4,0.112,11.4,6,0.9556666666666668,199715.6,4030587.8,0.5,1718.0,2018,43418125.12,0,0,325119.71428571426,314957.93333333335,336871.0
13.2,0.112,13.2,4,0.9556666666666668,199715.6,4030587.8,3.8,1718.0,2018,43418125.12,0,0,323107.0,314773.9666666667,323171.0
11.8,0.112,11.8,0,0.9556666666666668,199715.6,4030587.8,1.9,1718.0,2018,43418125.12,0,0,318079.71428571426,314062.6,299230.0
10.1,0.112,10.1,2,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,319758.14285714284,313352.93333333335,306981.0
11.9,0.112,11.9,3,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,321186.14285714284,312585.63333333336,291741.0
11.2,0.112,11.2,1,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,321239.85714285716,314589.6666666667,341435.0
19.0,0.112,19.0,5,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,319787.85714285716,316915.86666666664,339086.0
13.9,0.112,13.9,6,0.9556666666666668,199715.6,4030587.8,1.1,1718.0,2018,43418125.12,0,0,320905.71428571426,317836.63333333336,344696.0
13.7,0.112,13.7,4,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,323184.5714285714,318537.8,339123.0
11.2,0.112,11.2,0,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,329170.4285714286,319231.7,341131.0
13.4,0.112,13.4,2,0.9556666666666668,199715.6,4030587.8,4.2,1718.0,2018,43418125.12,1,0,329686.14285714284,318731.6,310591.0
13.4,0.112,13.4,3,0.9556666666666668,199715.6,4030587.8,6.8,1718.0,2018,43418125.12,1,0,330099.85714285716,317794.0,294637.0
11.7,0.112,11.7,1,0.9556666666666668,199715.6,4030587.8,5.3,1718.0,2018,43418125.12,0,1,330709.5714285714,319762.86666666664,345703.0
13.2,0.112,13.2,5,0.9556666666666668,199715.6,4030587.8,0.1,1718.0,2018,43418125.12,0,0,330904.14285714284,321994.0,340448.0
13.2,0.112,13.2,6,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,330430.0,322624.13333333336,341377.0
12.8,0.112,12.8,4,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,330986.85714285716,323249.5,343021.0
7.7,0.112,7.7,0,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,332089.71428571426,324031.73333333334,348851.0
9.1,0.112,9.1,2,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,332013.0,323433.2,310054.0
7.8,0.112,7.8,3,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,332501.4285714286,322744.6,298056.0
6.9,0.112,6.9,1,0.9556666666666668,199715.6,4030587.8,0.1,1718.0,2018,43418125.12,0,0,333272.5714285714,324898.7,351101.0
4.4,0.112,4.4,5,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,336063.14285714284,327722.36666666664,359982.0
5.3,0.112,5.3,6,0.9556666666666668,199715.6,4030587.8,0.1,1718.0,2018,43418125.12,0,0,338364.5714285714,328970.4,357487.0
4.3,0.112,4.3,4,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,1,341019.14285714284,329943.1666666667,361603.0
6.9,0.112,6.9,0,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,341655.4285714286,330621.6,353305.0
3.5,0.112,3.5,2,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,343944.4285714286,330248.8333333333,326077.0
4.7,0.112,4.7,3,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,1,0,346165.14285714284,329554.8333333333,313601.0
6.0,0.112,6.0,1,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,347286.28571428574,331678.73333333334,358949.0
5.2,0.112,5.2,5,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,347772.85714285716,334400.1666666667,363388.0
9.5,0.112,9.5,6,0.9556666666666668,199715.6,4030587.8,5.0,1718.0,2018,43418125.12,0,0,348660.71428571426,335154.93333333335,363702.0
11.2,0.112,11.2,4,0.9556666666666668,199715.6,4030587.8,6.8,1718.0,2018,43418125.12,0,0,348079.28571428574,335431.0333333333,357533.0
11.6,0.112,11.6,0,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,347644.28571428574,335877.3333333333,350260.0
9.6,0.112,9.6,2,0.9556666666666668,199715.6,4030587.8,2.0,1718.0,2018,43418125.12,1,0,346682.85714285716,335749.86666666664,319347.0
13.2,0.112,13.2,3,0.9556666666666668,199715.6,4030587.8,5.9,1718.0,2018,43418125.12,1,0,346115.4285714286,336096.5,309629.0
13.3,0.112,13.3,1,0.9556666666666668,199715.6,4030587.8,2.6,1718.0,2018,43418125.12,0,0,345356.5714285714,337651.7,353637.0
9.6,0.112,9.6,5,0.9556666666666668,199715.6,4030587.8,0.2,1718.0,2018,43418125.12,0,0,344526.4285714286,339846.23333333334,357577.0
8.4,0.112,8.4,6,0.9556666666666668,199715.6,4030587.8,2.0,1718.0,2018,43418125.12,0,0,344837.85714285716,340661.13333333336,365882.0
12.3,0.112,12.3,4,0.9556666666666668,199715.6,4030587.8,2.1,1718.0,2018,43418125.12,0,0,345744.28571428574,341487.5333333333,363878.0
11.8,0.112,11.8,0,0.9556666666666668,199715.6,4030587.8,13.1,1718.0,2018,43418125.12,0,0,347621.28571428574,342110.9666666667,363399.0
11.2,0.112,11.2,2,0.9556666666666668,199715.6,4030587.8,16.0,1718.0,2018,43418125.12,1,0,348713.0,341706.5,326989.0
10.0,0.112,10.0,3,0.9556666666666668,199715.6,4030587.8,10.5,1718.0,2018,43418125.12,1,0,349246.4285714286,340780.9,313363.0
7.7,0.112,7.7,1,0.9556666666666668,199715.6,4030587.8,2.3,1718.0,2018,43418125.12,0,0,350423.5714285714,342490.43333333335,361877.0
7.7,0.112,7.7,5,0.9556666666666668,199715.6,4030587.8,0.1,1718.0,2018,43418125.12,0,0,351277.71428571426,344787.73333333334,363556.0
4.3,0.112,4.3,6,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,352009.85714285716,345631.2,371007.0
2.5,0.112,2.5,4,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,352878.14285714284,346614.8,369956.0
3.3,0.112,3.3,0,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,353871.0,347580.5333333333,370349.0
0.8,0.112,0.8,2,0.9556666666666668,199715.6,4030587.8,0.9,1718.0,2018,43418125.12,1,0,355669.85714285716,347465.86666666664,339581.0
3.3,0.112,3.3,3,0.9556666666666668,199715.6,4030587.8,2.0,1718.0,2018,43418125.12,1,0,357510.85714285716,346712.5,326250.0
8.4,0.112,8.4,1,0.9556666666666668,199715.6,4030587.8,6.2,1718.0,2018,43418125.12,0,0,358180.71428571426,348596.23333333334,366566.0
7.9,0.112,7.9,5,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,358418.71428571426,350835.1,365222.0
9.8,0.112,9.8,6,0.9556666666666668,199715.6,4030587.8,0.1,1718.0,2018,43418125.12,0,0,357447.0,351271.9,364205.0
8.7,0.112,8.7,4,0.9556666666666668,199715.6,4030587.8,3.7,1718.0,2018,43418125.12,0,0,356170.28571428574,351306.4666666667,361019.0
12.3,0.112,12.3,0,0.9556666666666668,199715.6,4030587.8,14.0,1718.0,2018,43418125.12,0,0,354229.4285714286,351282.3333333333,356763.0
10.8,0.112,10.8,2,0.9556666666666668,199715.6,4030587.8,5.9,1718.0,2018,43418125.12,1,0,351936.14285714284,350013.1666666667,323528.0
8.9,0.112,8.9,3,0.9556666666666668,199715.6,4030587.8,9.6,1718.0,2018,43418125.12,1,0,350344.4285714286,348739.93333333335,315108.0
8.4,0.112,8.4,1,0.9556666666666668,199715.6,4030587.8,-0.1,1718.0,2018,43418125.12,0,0,344482.71428571426,348721.8333333333,325534.0
7.5,0.112,7.5,5,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,1,334953.85714285716,348219.13333333336,298520.0
5.3,0.112,5.3,6,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,326727.5714285714,346474.86666666664,306621.0
4.8,0.112,4.8,4,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,323382.14285714284,345615.3,337601.0
5.4,0.112,5.4,0,0.9556666666666668,199715.6,4030587.8,0.0,1718.0,2018,43418125.12,0,0,321160.28571428574,344865.56666666665,341210.0
10.9,0.112,10.9,2,0.9556666666666668,199715.6,4030587.8,0.4,1718.0,2018,43418125.12,1,0,320659.0,343615.1,320019.0
9.5,0.112,9.5,3,0.9556666666666668,199715.6,4030587.8,1.0,1718.0,2018,43418125.12,1,0,319565.85714285716,342188.3,307456.0
10.0,0.112,10.0,1,0.9556666666666668,199715.6,4030587.8,0.1,1718.0,2018,43418125.12,0,0,318322.14285714284,342104.3333333333,316828.0
9.4,0.1883999999999999,9.4,5,0.9983333333333334,204543.5,5726990.26,0.4,1728.0,2019,51287076.95999999,0,1,317325.3346428572,341501.44474999997,291542.3425
6.9,0.1883999999999999,6.9,6,0.9983333333333334,204543.5,5726990.26,0.2,1728.0,2019,51287076.95999999,0,0,322189.6232142857,341069.2454166667,340671.02
6.6,0.1883999999999999,6.6,4,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,323535.74250000005,340717.47325,347023.835
6.5,0.1883999999999999,6.5,0,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,325123.4057142857,340265.528,352323.6425
8.0,0.1883999999999999,8.0,2,0.9983333333333334,204543.5,5726990.26,0.3,1728.0,2019,51287076.95999999,1,0,325552.81071428576,338903.75583333336,323024.835
7.5,0.1883999999999999,7.5,3,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,1,0,325889.36285714287,337117.51800000004,309811.865
10.2,0.1883999999999999,10.2,1,0.9983333333333334,204543.5,5726990.26,1.3,1728.0,2019,51287076.95999999,0,0,331606.4225,338112.7985833333,356847.4175
8.5,0.1883999999999999,8.5,5,0.9983333333333334,204543.5,5726990.26,3.7,1728.0,2019,51287076.95999999,0,0,341290.94107142853,339645.1643333333,359333.9725
7.2,0.1883999999999999,7.2,6,0.9983333333333334,204543.5,5726990.26,0.4,1728.0,2019,51287076.95999999,0,0,344066.8717857143,339586.0155,360102.535
5.4,0.1883999999999999,5.4,4,0.9983333333333334,204543.5,5726990.26,1.2,1728.0,2019,51287076.95999999,0,0,346609.35714285716,339628.18991666666,364821.2325
8.6,0.1883999999999999,8.6,0,0.9983333333333334,204543.5,5726990.26,2.5,1728.0,2019,51287076.95999999,0,0,347362.05249999993,339181.04024999996,357592.51
8.8,0.1883999999999999,8.8,2,0.9983333333333334,204543.5,5726990.26,3.6,1728.0,2019,51287076.95999999,1,0,347465.6710714285,337640.84575000004,323750.165
10.0,0.1883999999999999,10.0,3,0.9983333333333334,204543.5,5726990.26,6.0,1728.0,2019,51287076.95999999,1,0,347918.1039285714,335728.5089166667,312978.895
8.4,0.1883999999999999,8.4,1,0.9983333333333334,204543.5,5726990.26,3.8,1728.0,2019,51287076.95999999,0,0,347775.53142857144,336270.78925000003,355849.41000000003
8.4,0.1883999999999999,8.4,5,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,347672.3617857142,337349.5154166667,358611.785
7.7,0.1883999999999999,7.7,6,0.9983333333333334,204543.5,5726990.26,5.0,1728.0,2019,51287076.95999999,0,0,347577.02428571426,337111.82116666663,359435.1725
4.7,0.1883999999999999,4.7,4,0.9983333333333334,204543.5,5726990.26,12.4,1728.0,2019,51287076.95999999,0,0,347490.4596428572,337078.26383333333,364215.28
4.6,0.1883999999999999,4.6,0,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,348113.16964285716,337003.1465,361951.48
1.9,0.1883999999999999,1.9,2,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,348627.4010714286,335880.8393333333,327349.785
2.9,0.1883999999999999,2.9,3,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,348782.20285714284,334457.4895833333,314062.5075
4.8,0.1883999999999999,4.8,1,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,1,349897.39357142855,335795.0810833333,363655.745
-0.6,0.1883999999999999,-0.6,5,0.9983333333333334,204543.5,5726990.26,2.2,1728.0,2019,51287076.95999999,0,0,352201.69,337782.87641666667,374741.86
0.0,0.1883999999999999,0.0,6,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,353979.29964285716,339327.69108333334,371878.44
-1.1,0.1883999999999999,-1.1,4,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,355429.64249999996,341855.94708333333,374367.68
7.2,0.1883999999999999,7.2,0,0.9983333333333334,204543.5,5726990.26,2.2,1728.0,2019,51287076.95999999,0,0,356424.88500000007,343932.5196666667,368918.1775
7.7,0.1883999999999999,7.7,2,0.9983333333333334,204543.5,5726990.26,4.1,1728.0,2019,51287076.95999999,1,0,356333.76285714284,343569.55066666665,326711.93
7.4,0.1883999999999999,7.4,3,0.9983333333333334,204543.5,5726990.26,7.9,1728.0,2019,51287076.95999999,1,0,356112.12749999994,342612.9193333333,312511.06
6.3,0.1883999999999999,6.3,1,0.9983333333333334,204543.5,5726990.26,2.6,1728.0,2019,51287076.95999999,0,0,355701.0367857143,343971.5563333333,360778.11
4.2,0.1883999999999999,4.2,5,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,353841.27499999997,345780.47391666664,361723.5275
2.4,0.1883999999999999,2.4,6,0.9983333333333334,204543.5,5726990.26,3.9,1728.0,2019,51287076.95999999,0,0,354050.37678571424,347664.279,373342.1525
0.9,0.1883999999999999,0.9,4,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,353824.29821428575,350372.3719166667,372785.13
2.1,0.1883999999999999,2.1,0,0.9983333333333334,204543.5,5726990.26,1.0,1728.0,2019,51287076.95999999,0,0,353866.25785714283,351323.7344166666,369211.895
2.4,0.1883999999999999,2.4,2,0.9983333333333334,204543.5,5726990.26,2.9,1728.0,2019,51287076.95999999,1,0,354689.1275,350838.6738333333,332472.0175
6.7,0.1883999999999999,6.7,3,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,353857.27678571426,349317.48925,306688.105
3.6,0.1883999999999999,3.6,1,0.9983333333333334,204543.5,5726990.26,3.0,1728.0,2019,51287076.95999999,0,0,354953.4864285714,350831.714,368451.5775
5.3,0.1883999999999999,5.3,5,0.9983333333333334,204543.5,5726990.26,0.1,1728.0,2019,51287076.95999999,0,0,355839.79714285716,352768.9085833333,367927.7025
7.1,0.1883999999999999,7.1,6,0.9983333333333334,204543.5,5726990.26,15.4,1728.0,2019,51287076.95999999,0,0,355410.56607142865,353218.57916666666,370337.535
9.9,0.1883999999999999,9.9,4,0.9983333333333334,204543.5,5726990.26,5.7,1728.0,2019,51287076.95999999,0,0,353266.59392857144,353166.6909166667,357777.325
9.9,0.1883999999999999,9.9,0,0.9983333333333334,204543.5,5726990.26,3.4,1728.0,2019,51287076.95999999,0,0,352328.60250000004,353251.4715833334,362645.955
10.3,0.1883999999999999,10.3,2,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,1,0,350388.9371428572,351720.57583333337,318894.36
9.6,0.1883999999999999,9.6,3,0.9983333333333334,204543.5,5726990.26,30.5,1728.0,2019,51287076.95999999,1,0,351498.9178571429,350282.7578333334,314457.97
9.0,0.1883999999999999,9.0,1,0.9983333333333334,204543.5,5726990.26,1.5,1728.0,2019,51287076.95999999,0,0,349111.25,351215.68241666665,351737.9025
9.4,0.1883999999999999,9.4,5,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,346944.49642857147,352541.73350000003,352760.4275
8.7,0.1883999999999999,8.7,6,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,344995.94749999995,352570.00958333333,356697.6925
12.1,0.1883999999999999,12.1,4,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,342860.0425,352043.81641666667,342825.99
14.3,0.1883999999999999,14.3,0,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,339116.72642857145,351277.40208333335,336442.7425
13.3,0.1883999999999999,13.3,2,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,336656.80142857146,349192.72224999993,301674.885
15.1,0.1883999999999999,15.1,3,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,332901.34857142856,346733.3329166667,288169.8
14.6,0.1883999999999999,14.6,1,0.9983333333333334,204543.5,5726990.26,0.1,1728.0,2019,51287076.95999999,0,1,330235.54035714286,346924.24825,333077.245
10.5,0.1883999999999999,10.5,5,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,328971.9635714286,347919.3443333333,343915.39
11.8,0.1883999999999999,11.8,6,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,326568.5139285714,347126.6043333334,339873.545
11.4,0.1883999999999999,11.4,4,0.9983333333333334,204543.5,5726990.26,1.8,1728.0,2019,51287076.95999999,0,0,327424.3789285714,346262.4438333333,348817.045
11.5,0.1883999999999999,11.5,0,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,328687.3207142857,345375.9403333334,345283.335
12.4,0.1883999999999999,12.4,2,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,327924.95642857143,342774.9621666667,296338.335
14.7,0.1883999999999999,14.7,3,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,327444.2103571429,339971.1755,284804.5775
18.3,0.1883999999999999,18.3,1,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,326698.65714285715,340009.39025,327858.3725
18.9,0.1883999999999999,18.9,5,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,324198.3839285714,340472.80416666664,326413.4775
18.3,0.1883999999999999,18.3,6,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,322189.4457142857,339307.2330833333,325810.9775
12.2,0.1883999999999999,12.2,4,0.9983333333333334,204543.5,5726990.26,2.2,1728.0,2019,51287076.95999999,0,0,320981.8257142858,338595.239,340363.705
9.0,0.1883999999999999,9.0,0,0.9983333333333334,204543.5,5726990.26,0.2,1728.0,2019,51287076.95999999,0,0,321037.35571428575,337672.90208333335,345672.045
12.3,0.1883999999999999,12.3,2,0.9983333333333334,204543.5,5726990.26,0.1,1728.0,2019,51287076.95999999,1,0,322105.795,335373.9780833333,303817.41
12.9,0.1883999999999999,12.9,3,0.9983333333333334,204543.5,5726990.26,3.9,1728.0,2019,51287076.95999999,1,0,324520.8125,333123.9049166667,301709.7
12.9,0.1883999999999999,12.9,1,0.9983333333333334,204543.5,5726990.26,3.2,1728.0,2019,51287076.95999999,0,0,325576.20678571425,333216.3754166667,335246.1325
10.9,0.1883999999999999,10.9,5,0.9983333333333334,204543.5,5726990.26,1.1,1728.0,2019,51287076.95999999,0,0,326215.8153571429,334023.1298333333,330890.7375
12.3,0.1883999999999999,12.3,6,0.9983333333333334,204543.5,5726990.26,1.3,1728.0,2019,51287076.95999999,0,0,329199.0567857143,333297.8661666667,346693.6675
11.8,0.1883999999999999,11.8,4,0.9983333333333334,204543.5,5726990.26,22.6,1728.0,2019,51287076.95999999,0,0,329282.7453571429,332398.59358333336,340949.525
10.3,0.1883999999999999,10.3,0,0.9983333333333334,204543.5,5726990.26,2.1,1728.0,2019,51287076.95999999,0,0,327787.80821428576,331227.59191666666,335207.485
11.1,0.1883999999999999,11.1,2,0.9983333333333334,204543.5,5726990.26,4.4,1728.0,2019,51287076.95999999,1,0,328269.39607142855,329541.2985833333,307188.525
10.4,0.1883999999999999,10.4,3,0.9983333333333334,204543.5,5726990.26,20.8,1728.0,2019,51287076.95999999,1,0,328488.3178571429,327561.1718333333,303242.1525
8.1,0.1883999999999999,8.1,1,0.9983333333333334,204543.5,5726990.26,1.7,1728.0,2019,51287076.95999999,0,0,329730.91357142857,328396.1699166667,343944.3025
9.6,0.1883999999999999,9.6,5,0.9983333333333334,204543.5,5726990.26,3.6,1728.0,2019,51287076.95999999,0,0,332382.4375,329562.61775,349451.405
9.6,0.1883999999999999,9.6,6,0.9983333333333334,204543.5,5726990.26,6.8,1728.0,2019,51287076.95999999,0,0,333410.2650000001,329634.303,353888.46
11.2,0.1883999999999999,11.2,4,0.9983333333333334,204543.5,5726990.26,11.7,1728.0,2019,51287076.95999999,0,0,334938.5792857143,329597.21291666664,351647.725
13.1,0.1883999999999999,13.1,0,0.9983333333333334,204543.5,5726990.26,6.0,1728.0,2019,51287076.95999999,0,0,336259.9117857143,329189.18358333333,344456.8125
11.5,0.1883999999999999,11.5,2,0.9983333333333334,204543.5,5726990.26,7.2,1728.0,2019,51287076.95999999,1,0,337238.8735714286,328229.6925,314041.2575
11.0,0.1883999999999999,11.0,3,0.9983333333333334,204543.5,5726990.26,4.2,1728.0,2019,51287076.95999999,1,0,335057.4667857143,326614.01125000004,287972.305
9.5,0.1883999999999999,9.5,1,0.9983333333333334,204543.5,5726990.26,2.6,1728.0,2019,51287076.95999999,0,0,332925.8207142857,327525.60775,329022.78
12.1,0.1883999999999999,12.1,5,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,329938.2592857143,328871.23024999996,328538.475
11.9,0.1883999999999999,11.9,6,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,327785.66392857145,329062.6651666667,338820.2925
12.0,0.1883999999999999,12.0,4,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,325451.44107142853,328775.7576666667,335308.165
17.3,0.1883999999999999,17.3,0,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,322173.5053571428,328163.68158333335,321511.2625
11.4,0.1883999999999999,11.4,2,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,320048.4596428572,326508.6446666667,299165.9375
11.0,0.1883999999999999,11.0,3,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,318090.58928571426,324141.4405833333,274267.2125
9.7,0.1883999999999999,9.7,1,0.9983333333333334,204543.5,5726990.26,0.8,1728.0,2019,51287076.95999999,0,0,317861.36500000005,325177.43641666666,327418.21
10.2,0.1883999999999999,10.2,5,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,318051.7453571429,326679.6550833333,329871.1375
13.1,0.1883999999999999,13.1,6,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,316100.1382142858,326589.6774166667,325159.0425
11.2,0.1883999999999999,11.2,4,0.9983333333333334,204543.5,5726990.26,-0.1,1728.0,2019,51287076.95999999,0,0,315642.9825,326779.4973333333,332108.075
17.1,0.1883999999999999,17.1,0,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,314008.46107142855,326254.7851666667,310069.6125
18.3,0.1883999999999999,18.3,2,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,310653.09785714286,324098.6081666667,275678.395
12.5,0.1883999999999999,12.5,3,0.9983333333333334,204543.5,5726990.26,0.0,1728.0,2019,51287076.95999999,1,0,309785.5878571429,321516.0280833334,268194.6425
14.5,0.1883999999999999,14.5,1,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,306756.47321428574,321595.928,306214.4075
15.5,0.1883999999999999,15.5,5,0.9983333333333334,206705.6,5726990.26,11.7,1728.0,2019,51287076.95999999,0,0,305613.70785714284,322267.9973333333,321871.78
9.5,0.1883999999999999,9.5,6,0.9983333333333334,206705.6,5726990.26,4.3,1728.0,2019,51287076.95999999,0,0,305547.03535714286,321916.2040833333,324692.335
10.3,0.1883999999999999,10.3,4,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,305094.10714285716,321851.09875,328937.5775
12.8,0.1883999999999999,12.8,0,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,305862.5607142857,320809.60274999996,315448.7875
15.1,0.1883999999999999,15.1,2,0.9983333333333334,206705.6,5726990.26,-0.1,1728.0,2019,51287076.95999999,1,0,307042.5735714286,318909.23475,283938.485
20.9,0.1883999999999999,20.9,3,0.9983333333333334,206705.6,5726990.26,-0.1,1728.0,2019,51287076.95999999,1,0,305813.5489285714,316388.70091666665,259591.47
21.5,0.1883999999999999,21.5,1,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,305603.3035714286,316307.1730833333,304742.69
14.9,0.1883999999999999,14.9,5,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,303260.3810714286,316381.47875,305471.3225
10.9,0.1883999999999999,10.9,6,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,300079.04892857146,314997.43566666666,302423.01
10.8,0.1883999999999999,10.8,4,0.9983333333333334,206705.6,5726990.26,0.0,1728.0,2019,51287076.95999999,0,0,296848.71107142855,313559.8959166667,306325.2125
