Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 Provisional
Netherlands,Heat,Production (PJ),26. Netherlands,08. Heat,01. Production (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.691787561,7.325878421,8.278911331,8.045811241,9.031099259,12.41857634,11.8106781,10.7731765,8.031111386
Netherlands,Heat,Imports (PJ),26. Netherlands,08. Heat,02. Imports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Heat,Exports (PJ),26. Netherlands,08. Heat,03. Exports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Heat,Total energy supply (PJ),26. Netherlands,08. Heat,04. Total energy supply (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.691787561,7.325878421,8.278911331,8.045811241,9.031099259,12.41857634,11.8106781,10.7731765,8.031111386
Netherlands,Heat,"Electricity, CHP and heat plants (PJ)",26. Netherlands,08. Heat,"05. Electricity, CHP and heat plants (PJ)",0,0,0,0,0,0,0,0,0,0,0,6.530001235,7.480002902,8.788997549,11.74200202,15.68399982,12.6330033,11.57399829,11.85200181,48.00300178,60.21700269,59.45400026,73.35499687,94.90000172,130.0560003,142.761004,161.2400026,182.8590008,176.4459997,172.3669972,171.8629986,179.0029999,181.8110029,187.4029976,178.4959993,151.9039997,150.759002,150.2259972,152.1499993,159.8779989,153.9510015,149.1170018,150.0900016,147.1569974,123.7227619,119.0880706,114.9833109,102.1611773,104.7129063,93.67311441,98.89780538,92.53122332,..
Netherlands,Heat,"Oil refineries, transformation (PJ)",26. Netherlands,08. Heat,"06. Oil refineries, transformation (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Netherlands,Heat,Total final consumption (PJ),26. Netherlands,08. Heat,07. Total final consumption (PJ),0,0,0,0,0,0,0,0,0,0,0,5.55199825,6.358999763,7.468999992,9.981000443,13.33199793,10.737999,9.838000289,10.07400183,46.21200178,52.91699869,52.9130003,64.51100152,88.885002,118.2610018,129.9239989,142.998002,162.8369989,157.0790017,154.8390009,155.2280007,161.4619993,161.6060001,167.9140005,161.1610019,134.4269986,134.0959985,133.068001,119.7109995,125.6070019,119.3170006,112.5589988,112.7640013,109.0949996,94.84118555,92.84404846,88.23946024,83.88267616,86.9074382,79.48997771,83.89752674,76.57231402,..
Netherlands,Heat,Industry (PJ),26. Netherlands,08. Heat,08. Industry (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66199934,43.11999974,40.2400005,48.34099795,70.29200098,93.70799882,98.04999931,110.6069996,123.6689992,122.4050001,121.0230002,121.5739998,124.6689996,128.2980006,135.8910011,133.0849994,105.6650014,104.8910002,104.9859987,89.90699988,95.1239997,92.40200193,89.09200158,88.70200116,87.84999992,73.36613795,70.6575463,64.34457622,60.20052763,62.25940747,55.4060806,58.88051333,54.41145183,..
Netherlands,Heat,Transport (PJ),26. Netherlands,08. Heat,09. Transport (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Netherlands,Heat,Residential (PJ),26. Netherlands,08. Heat,10. Residential (PJ),0,0,0,0,0,0,0,0,0,0,0,1.520000993,2.001997969,2.879999237,3.847999957,5.065998692,4.079998919,4.350001464,4.430999297,4.700001197,4.729999619,6.019998754,6.635001992,6.700002062,6.144999854,7.716000258,6.801000239,6.875001929,6.843998675,7.137999958,8.237997922,8.118000047,8.854001806,9.089999161,8.806000144,8.815998222,8.646001582,9.853998052,10.01600209,12.17299958,10.45700192,12.10500176,13.62399792,10.91799791,12.07800109,12.2746509,11.94128532,12.50381958,12.08174409,11.78030286,13.28039981,10.68650136,..
Netherlands,Heat,Commercial and public services (PJ),26. Netherlands,08. Heat,11. Commercial and public services (PJ),0,0,0,0,0,0,0,0,0,0,0,2.821999496,3.050000064,3.211999916,4.292998182,5.785998502,4.661001155,3.842000273,3.949998779,1.950998558,2.440000051,2.917998634,4.248999101,5.151999751,10.03400114,12.10500176,10.91899855,16.12299836,12.33399879,11.8240005,11.35599999,16.23600009,13.5749998,13.63600148,10.00000014,11.45799881,13.24100202,11.9889981,14.24699795,12.81999835,11.60899994,6.871999993,6.252001902,6.14100146,5.897049185,6.21185049,8.254355749,7.678658189,9.066821036,9.021641278,8.142614244,7.869253885,..
Netherlands,Heat,Other final consumption (PJ),26. Netherlands,08. Heat,12. Other final consumption (PJ),0,0,0,0,0,0,0,0,0,0,0,1.210001947,1.30700173,1.377000839,1.839998117,2.480000738,1.99699893,1.645998552,1.692999569,1.898998502,2.626999286,3.734998225,5.285998285,6.740999208,8.374001933,12.05300171,14.67099937,16.16999938,15.49599994,14.85400022,14.05999872,12.43899955,10.87900205,9.29699874,9.269998067,8.488000123,7.317998863,6.239001888,5.540999526,5.490000115,4.849001035,4.489999682,4.186000321,4.186000321,3.500001515,3.700000764,3.699242953,3.499666571,3.499461418,3.281952971,3.593999362,3.605111129,..
Netherlands,Total,Production (PJ),26. Netherlands,11. Total,01. Production (PJ),1563.835357,2001.023898,2377.147496,2793.776064,2987.37844,3196.061468,3184.441109,2929.291312,3079.969237,3007.837259,2795.659203,2406.184561,2588.003816,2635.772851,2778.018979,2609.745337,2594.14612,2314.533114,2492.926127,2535.567672,2824.004509,2825.160602,2879.792137,2790.157894,2801.10064,3131.350434,2785.073063,2676.56847,2506.388937,2448.438396,2565.951242,2566.015291,2472.245231,2857.084478,2615.242145,2573.755868,2520.982062,2835.574295,2637.42696,2980.532578,2782.031135,2767.933485,2920.511777,2523.764195,2023.144956,1944.548261,1735.555226,1540.694361,1380.55678,1143.307789,1100.935288,999.3483513,840.3595449
Netherlands,Total,Imports (PJ),26. Netherlands,11. Total,02. Imports (PJ),3063.309265,3349.350155,3620.255069,3345.372545,2879.241849,3277.661769,3052.234794,3160.328516,3611.693168,3674.974854,3387.874636,3494.947721,3615.738458,3743.680497,3698.486532,4122.722362,3980.23785,4178.728603,4309.313514,4316.483823,4278.247952,4224.289298,4298.772675,4264.239308,4349.836722,4524.368207,4764.300468,4731.210571,4762.650337,5318.813745,5548.55971,5672.297201,5704.30252,5947.834617,6385.266117,6693.707108,6521.436537,6705.807777,6895.084644,7288.969928,7137.201309,7537.169792,7455.76944,7406.335985,8117.845633,8354.689757,7452.484469,7467.366809,7707.61962,6924.099812,7305.480587,7812.258864,7452.916107
Netherlands,Total,Exports (PJ),26. Netherlands,11. Total,03. Exports (PJ),-2057.979433,-2417.899575,-2870.99142,-3088.510179,-2974.505759,-3254.932347,-3120.730264,-2886.016041,-3308.685371,-3534.293228,-3314.890581,-3225.215191,-3511.815634,-3529.461962,-3560.045058,-3566.665239,-3490.4057,-3306.523274,-3610.739373,-3538.761214,-3631.979499,-3573.089302,-3680.400243,-3480.540255,-3602.638518,-3853.610307,-3787.012663,-3638.044397,-3596.78731,-3863.586874,-4198.598926,-4283.587001,-4137.049972,-4620.272643,-4828.974352,-5099.349854,-4968.764068,-5331.376042,-5543.877055,-6109.909438,-5966.875463,-6334.884419,-6544.867306,-6271.254466,-6536.161496,-6728.735007,-5667.42928,-5534.52626,-5357.755524,-4545.137046,-5224.175251,-5190.238591,-5223.838808
Netherlands,Total,Total energy supply (PJ),26. Netherlands,11. Total,04. Total energy supply (PJ),2130.061869,2445.075056,2596.050938,2553.037467,2471.467776,2735.612096,2645.946742,2721.997088,2861.947987,2695.189342,2547.054702,2268.525144,2367.897423,2505.208808,2539.218905,2634.426155,2694.404392,2670.690357,2688.481188,2809.878149,2915.375252,2892.094111,2955.516795,2967.510102,3062.914244,3218.501644,3129.915475,3153.012254,3101.693027,3130.729577,3213.482085,3248.487288,3369.069477,3398.666196,3343.791617,3312.929233,3300.651822,3274.092991,3229.218584,3463.567667,3223.2935,3226.328917,3158.038717,2976.478365,2834.958957,3002.958841,2958.818217,2796.656758,2999.192869,2905.154649,2975.453529,2650.034315,2543.718785
Netherlands,Total,"Electricity, CHP and heat plants (PJ)",26. Netherlands,11. Total,"05. Electricity, CHP and heat plants (PJ)",-258.7112355,-296.2355184,-313.0041464,-334.0294103,-319.4678246,-325.9649008,-341.0835779,-338.5732648,-357.8091992,-352.6629312,-345.1563253,-330.8657805,-328.3816097,-335.3879348,-333.290775,-352.3963409,-356.0723219,-357.857607,-372.0469317,-329.6632436,-335.617564,-344.1379407,-347.8593695,-353.3719155,-364.4036688,-365.8927921,-355.1707029,-366.7859663,-342.3214975,-359.5768787,-388.7194602,-398.5557187,-401.0345765,-407.1081914,-398.1601834,-364.8052248,-382.8258442,-392.5575793,-402.0508845,-406.3047654,-367.2805363,-347.4248299,-336.2072832,-367.3294632,-401.1985316,-397.1992583,-374.0548498,-347.3619316,-344.1361152,-317.4154091,-316.0764789,-293.2250919,..
Netherlands,Total,"Oil refineries, transformation (PJ)",26. Netherlands,11. Total,"06. Oil refineries, transformation (PJ)",-70.27383864,-74.97037317,-77.27224231,-65.67087491,-59.10431454,-64.6147881,-58.97214145,-46.84134481,-51.05135643,-30.76177194,-31.82920916,-19.81527448,-18.36080947,-19.09175776,-12.67176051,-15.83796102,-13.4361697,-13.12712943,-6.123676482,-24.95253669,-32.39118239,-31.75249023,-31.88915576,-17.42755081,-37.00110877,-42.5614555,-48.56612219,-55.12829898,-46.23160438,-38.25440223,-45.5069949,-42.18950856,-49.89039028,-52.93250241,-46.39721744,-48.23289896,-58.15520466,-44.25779613,-48.05530747,-59.09669875,-46.41980522,-54.59269422,-41.74579987,-34.77529703,-20.49954832,-26.33146346,-20.69330924,-9.635543388,-4.579073852,-11.98652788,-16.76224317,-23.02235072,..
Netherlands,Total,Total final consumption (PJ),26. Netherlands,11. Total,07. Total final consumption (PJ),1573.279618,1860.599794,1995.297301,1932.479048,1918.617537,2158.167238,2088.929268,2257.233277,2435.172344,2274.19516,2199.838714,1903.243063,2011.464986,2059.17829,2115.886759,2300.675053,2214.568919,2034.665497,2028.064953,2258.420369,2341.078406,2311.661087,2355.466474,2370.540989,2415.792275,2579.227304,2486.731857,2478.340413,2477.438902,2486.95176,2517.345274,2546.747684,2642.356787,2658.763257,2639.240321,2628.186508,2578.530834,2562.009478,2524.642987,2732.806011,2530.077378,2557.834447,2508.137131,2309.636765,2333.886363,2400.623147,2448.317351,2419.494147,2356.396676,2291.959199,2340.72576,2072.616013,..
Netherlands,Total,Industry (PJ),26. Netherlands,11. Total,08. Industry (PJ),466.6837135,535.5484888,565.8247929,569.6516454,422.999015,445.6466136,484.1379845,528.5817122,587.3899321,515.6188184,538.2577169,517.9234257,511.3098811,519.0973709,500.1319834,478.28627,522.3191135,465.6301932,473.0882029,616.2982956,604.946495,598.5441199,598.9799198,621.5331898,627.3947391,657.0879099,644.7256083,643.3088329,666.527151,651.5531278,648.7544529,663.0121482,667.0319744,672.8554238,667.1538144,654.2822096,658.3258252,627.5864569,570.9490635,609.9879799,588.9249051,584.3923926,572.769346,562.4439352,559.1586453,588.335345,588.6111463,581.8915961,569.0236044,564.4795029,563.9117017,523.4196642,..
Netherlands,Total,Transport (PJ),26. Netherlands,11. Total,09. Transport (PJ),243.4906767,260.0118774,273.5641932,254.7662022,274.1058018,315.4403993,325.4653946,319.8070014,311.613999,317.899801,323.7523947,311.3819959,318.1935971,323.9802027,322.3078022,335.0355988,336.8278046,349.9855982,365.8166007,385.7186048,392.4936008,412.922208,425.096003,417.4346028,421.312798,438.9136028,438.5758034,448.3521949,455.2776017,454.4059016,457.9187022,468.0863962,474.9064966,482.1763012,484.9423986,498.6146033,500.2657935,503.3533994,486.6677495,489.046099,494.0986036,473.6136965,451.6825975,416.3077005,420.8403093,421.1421859,435.5029434,444.2953909,444.4922207,379.2879228,386.1746854,384.6596249,..
Netherlands,Total,Residential (PJ),26. Netherlands,11. Total,10. Residential (PJ),449.4761791,522.539021,546.8429177,483.6083962,519.7336348,554.3757664,541.3168148,564.9864993,593.7667969,593.4624794,547.9568326,509.9400397,501.9388346,459.6440155,503.0612068,473.5396906,459.3716809,404.7789448,402.763055,435.1882803,491.5616121,460.6498188,482.3997759,458.659682,493.17257970000003,564.5180215,487.9196279,469.6988585,452.0132459,453.069563,477.300848,465.9107926,477.2845906,461.8511331,449.3585007,453.771346,417.1579935,460.8572496,461.0100929,521.6469772,429.3777471,453.747251,476.4714848,380.2019389,396.4449812,407.7603818,397.6812553,395.5594144,385.1576029,374.2325669,413.2591407,347.3080977,..
Netherlands,Total,Commercial and public services (PJ),26. Netherlands,11. Total,11. Commercial and public services (PJ),80.41400029,91.55280165,80.16880035,76.5092022,95.42860196,124.9109967,103.6515986,96.66050088,87.60869789,73.80709591,68.55370442,62.05219855,64.66709798,110.6116009,122.4724955,117.8011027,106.247804,268.9696993,265.5190979,214.6337983,240.2652958,229.5681013,243.9450994,233.8587005,242.6488075,276.6717031,260.9593042,267.0464006,256.5484058,263.4947968,279.0955965,276.9284,289.0562073,308.9595971,293.7053933,299.8264991,287.8548008,300.7110945,309.5445936,331.0045896,294.8157954,304.917606,305.0951975,268.8828358,281.9555787,282.234139,286.6536037,285.012152,277.0128059,261.2818595,269.6744885,252.4676281,..
Netherlands,Total,Other final consumption (PJ),26. Netherlands,11. Total,12. Other final consumption (PJ),333.2150568,450.947609,528.8966015,547.9436107,606.3504839,717.7934577,634.3574712,747.1975593,854.7929267,773.4069649,721.3180692,501.9453995,615.3555748,645.8450958,667.9132581,896.0123872,789.8025324,545.3010616,520.877996,606.5813817,611.8113983,609.9768389,605.0456761,639.0548264,631.263359,642.036075,654.551513,649.9341048,647.0725023,664.4283751,654.2756614,672.8099384,734.0775181,732.920789,744.0801978,721.6918584,714.926425,669.5012737,696.4714963,781.1203568,722.8603314,741.1635012,702.1185056,681.8003671,675.4868653,701.1511077,739.8683942,712.7355982,680.7104509,712.6773305,707.7057567,564.7610108,..
Netherlands,Fossil fuels,Electricity output (GWh),26. Netherlands,09. Fossil fuels,13. Electricity output (GWh),44499,49225,51519,51484,50120,53393,53709,56325,59869,59582,59310,56150,55830,59050,58604,62385,64158,65083,68071,67092,69561,71833,71395,73879,74847,78352,80846,83654,79004,81277,84938,86631,87255,90553,86789,85745,91695,92238,96966,102386,95619,84937,84812,85848,89364,93329,93023.915,89339.829,92191.963,83977.437,75398.421,66744.139,58224.87
Netherlands,Nuclear,Electricity output (GWh),26. Netherlands,05. Nuclear,13. Electricity output (GWh),405,326,1108,3277,3335,3872,3710,4060,3489,4200,3658,3897,3589,3711,3899,4216,3556,3675,4019,3502,3329,3800,3948,3967,4018,4160,2408,3814,3832,3926,3976,3915,4018,3822,3997,3469,4200,4169,4248,3969,4141,3915,2891,4091,4078,3960,3402.478,3514.77,3909.748,4087.363,3827.956,4156.313,3985.293
Netherlands,Renewable sources,Electricity output (GWh),26. Netherlands,10. Renewable sources,13. Electricity output (GWh),0,0,0,0,803,872,867,1211,1106,1024,1085,265,231,17,444,557,705,853,960,806,935,995,1107,1258,1405,1816,2017,2328,2507,2972,3302,3974,3962,5307,7445,8051,7583,9531,10837,11197,12322,12479,12106,11649,13688,14780,17438.536,18881.842,22803.19,32730.782,40355.69,48315.233,56869.67
Netherlands,Total,Electricity output (GWh),26. Netherlands,11. Total,13. Electricity output (GWh),44904,49551,52627,54761,54258,58137,58286,61596,64464,64806,64053,60312,59650,62778,62947,67158,68419,69611,73050,71968,74384,77257,77159,79867,81157,85423,86523,91115,86720,89631,93663,95981,96818,101214,99921,98833,105165,107552,113692,119270,113963,103234,101630,103359,110215,115154,117167.738,114379.713,121411.246,123279.426,122093.115,121809.934,121331.214
