Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year_x,Week,WeekKey,day_of_week,DailyLoadConsumption,Year_y,GeothermalHeat,AmbientAirHeat,TotalGeothermal&GroundEnergy,TotalBiomass,TotalRes(excl.Stat.Transfer),TotalRes(incl.Stat.Transfer),Totaal windenergie,TotalSolarEnergy,Total Including Non-Renewable,Hydropower,OnshoreWindEnergy,OffshoreWindEnergy,SolarPower,SolarThermalEnergy,Population,"Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Oil products,Renewables and waste,Total,Commercial and public services (PJ),"Electricity, CHP and heat plants (PJ)",Exports (PJ),Imports (PJ),Industry (PJ),"Oil refineries, transformation (PJ)",Other final consumption (PJ),Production (PJ),Residential (PJ),Total energy supply (PJ),Total final consumption (PJ),Transport (PJ),NG_Household_LessThan_569m3_EuroPerM3,NG_Household_569to5687m3_EuroPerM3,NG_Household_MoreThan_5687m3_EuroPerM3,NG_NonHousehold_LessThan_28433m3_EuroPerM3,NG_NonHousehold_28433to284333m3_EuroPerM3,NG_NonHousehold_284333to2843332m3_EuroPerM3,NG_NonHousehold_2843332to28433324m3_EuroPerM3,NG_NonHousehold_MoreThan_28433324m3_EuroPerM3,Electricity_Household_LessThan_1MWh_EuroPerKWh,Electricity_Household_1to2.5MWh_EuroPerKWh,Electricity_Household_2.5to5MWh_EuroPerKWh,Electricity_Household_5to15MWh_EuroPerKWh,Electricity_Household_MoreThan_15MWh_EuroPerKWh,Electricity_NonHousehold_LessThan_20MWh_EuroPerKWh,Electricity_NonHousehold_20to500MWh_EuroPerKWh,Electricity_NonHousehold_500to2000MWh_EuroPerKWh,Electricity_NonHousehold_2000to20000MWh_EuroPerKWh,Electricity_NonHousehold_20000to70000MWh_EuroPerKWh,Electricity_NonHousehold_70000to150000MWh_EuroPerKWh,Electricity_NonHousehold_MoreThan_150000MWh_EuroPerKWh,AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP,NAO
2016-02-03,4.3,1.2,13,5.0,31,21,7.0,11,4.1,7.0,11,3.0,6,2,2016,5,201605,Wednesday,349317.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0853406593406594,0.7649230769230769,0.6977912087912087,0.7501043956043956,0.6822252747252747,0.4412032967032967,0.3012252747252747,0.21462637362637363,-0.10958241758241759,0.1137912087912088,0.1616868131868132,0.17479120879120877,0.23871978021978021,0.18795604395604396,0.16330219780219782,0.10416483516483516,0.093,0.07816483516483516,0.07368681318681318,0.0701043956043956,0.1158813186813186,0.11005416012558865,0.8493516483516482,0.4778769230769231,177498.0,1.58
2016-02-04,3.4,1.0,8,5.1,29,1,7.7,14,3.2,5.0,7,1.0,20,2,2016,5,201605,Thursday,354254.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0865164835164836,0.7650769230769231,0.6977802197802198,0.7501098901098902,0.6821318681318682,0.4405824175824176,0.3011318681318681,0.21465934065934067,-0.10956043956043957,0.11378021978021978,0.16167032967032968,0.17478021978021976,0.2384945054945055,0.1879010989010989,0.16305494505494506,0.10412087912087911,0.093,0.07812087912087912,0.07367032967032966,0.07010989010989012,0.11583296703296694,0.10999686028257452,0.8497912087912086,0.4777230769230769,177498.0,1.58
2016-02-05,0.8,0.3,21,8.7,50,1,10.9,15,4.3,6.0,14,2.0,2,2,2016,5,201605,Friday,346095.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0876923076923077,0.7652307692307693,0.6977692307692307,0.7501153846153846,0.6820384615384616,0.43996153846153846,0.30103846153846153,0.21469230769230768,-0.10953846153846154,0.11376923076923078,0.16165384615384615,0.17476923076923076,0.23826923076923076,0.18784615384615386,0.16280769230769232,0.10407692307692307,0.093,0.07807692307692307,0.07365384615384615,0.07011538461538462,0.1157846153846153,0.1099395604395604,0.8502307692307691,0.47756923076923075,177498.0,1.58
2016-02-06,0.1,0.1,4,9.4,83,21,10.6,16,5.3,7.0,13,4.0,3,2,2016,5,201605,Saturday,306852.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0888681318681317,0.7653846153846154,0.6977582417582417,0.7501208791208791,0.681945054945055,0.43934065934065936,0.3009450549450549,0.21472527472527472,-0.10951648351648352,0.11375824175824176,0.16163736263736264,0.17475824175824176,0.23804395604395603,0.18779120879120878,0.16256043956043956,0.10403296703296704,0.093,0.07803296703296703,0.07363736263736263,0.07012087912087912,0.11573626373626365,0.10988226059654625,0.8506703296703295,0.47741538461538463,177498.0,1.58
2016-02-07,3.7,1.5,6,8.5,66,20,11.1,3,6.8,9.0,13,5.0,1,2,2016,5,201605,Sunday,289065.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0900439560439559,0.7655384615384615,0.6977472527472527,0.7501263736263736,0.6818516483516484,0.43871978021978025,0.30085164835164835,0.21475824175824176,-0.1094945054945055,0.11374725274725275,0.16162087912087914,0.17474725274725272,0.2378186813186813,0.18773626373626373,0.16231318681318682,0.10398901098901099,0.093,0.077989010989011,0.07362087912087911,0.07012637362637363,0.115687912087912,0.10982496075353212,0.85110989010989,0.47726153846153846,177498.0,1.58
2016-02-08,11.0,3.0,4,8.5,70,1,9.9,12,9.7,12.0,19,7.0,6,2,2016,6,201606,Monday,335986.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.09121978021978,0.7656923076923077,0.6977362637362637,0.7501318681318682,0.6817582417582418,0.4380989010989011,0.30075824175824173,0.21479120879120878,-0.10947252747252748,0.11373626373626373,0.1616043956043956,0.17473626373626372,0.23759340659340658,0.18768131868131868,0.1620659340659341,0.10394505494505495,0.093,0.07794505494505495,0.0736043956043956,0.07013186813186814,0.11563956043956036,0.109767660910518,0.8515494505494504,0.4771076923076923,177498.0,1.58
2016-02-09,8.8,2.1,15,5.3,33,16,8.2,1,5.0,9.0,1,2.0,13,2,2016,6,201606,Tuesday,346126.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0923956043956042,0.7658461538461538,0.6977252747252747,0.7501373626373626,0.6816648351648352,0.437478021978022,0.30066483516483516,0.21482417582417582,-0.10945054945054945,0.11372527472527473,0.1615879120879121,0.17472527472527472,0.23736813186813185,0.18762637362637363,0.16181868131868132,0.1039010989010989,0.093,0.0779010989010989,0.07358791208791209,0.07013736263736264,0.11559120879120871,0.10971036106750387,0.8519890109890109,0.4769538461538462,177498.0,1.58
2016-02-10,5.7,1.4,3,4.8,18,4,8.3,13,4.0,6.0,2,2.0,23,2,2016,6,201606,Wednesday,350349.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0935714285714284,0.766,0.6977142857142856,0.7501428571428571,0.6815714285714286,0.4368571428571429,0.30057142857142854,0.21485714285714286,-0.10942857142857143,0.11371428571428571,0.1615714285714286,0.1747142857142857,0.23714285714285713,0.18757142857142858,0.1615714285714286,0.10385714285714286,0.093,0.07785714285714286,0.07357142857142857,0.07014285714285715,0.11554285714285706,0.10965306122448974,0.8524285714285713,0.4768,177498.0,1.58
2016-02-11,0.2,0.2,2,3.8,-16,24,8.3,15,2.8,4.0,12,1.0,20,2,2016,6,201606,Thursday,346259.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0947472527472526,0.7661538461538462,0.6977032967032967,0.7501483516483517,0.681478021978022,0.43623626373626373,0.300478021978022,0.2148901098901099,-0.10940659340659341,0.11370329670329671,0.16155494505494505,0.17470329670329668,0.2369175824175824,0.1875164835164835,0.16132417582417583,0.10381318681318681,0.093,0.07781318681318682,0.07355494505494505,0.07014835164835165,0.1154945054945054,0.10959576138147561,0.8528681318681317,0.47664615384615383,177498.0,1.58
2016-02-12,-0.1,-0.1,1,2.7,-17,1,6.6,14,2.7,4.0,11,2.0,1,2,2016,6,201606,Friday,345226.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0959230769230768,0.7663076923076924,0.6976923076923076,0.7501538461538462,0.6813846153846155,0.4356153846153846,0.30038461538461536,0.2149230769230769,-0.10938461538461539,0.11369230769230769,0.16153846153846155,0.17469230769230767,0.2366923076923077,0.18746153846153846,0.1610769230769231,0.10376923076923077,0.093,0.07776923076923077,0.07353846153846154,0.07015384615384616,0.11544615384615377,0.10953846153846149,0.8533076923076922,0.4764923076923077,177498.0,1.58
2016-02-13,0.5,0.2,23,1.8,-20,7,4.4,13,4.2,6.0,13,2.0,1,2,2016,6,201606,Saturday,314298.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.097098901098901,0.7664615384615385,0.6976813186813187,0.7501593406593406,0.6812912087912089,0.4349945054945055,0.3002912087912088,0.21495604395604395,-0.10936263736263736,0.11368131868131869,0.161521978021978,0.17468131868131867,0.23646703296703298,0.1874065934065934,0.16082967032967033,0.10372527472527472,0.093,0.07772527472527473,0.07352197802197802,0.07015934065934067,0.11539780219780212,0.10948116169544736,0.8537472527472526,0.47633846153846154,177498.0,1.58
2016-02-14,14.6,1.4,21,1.4,5,16,2.6,23,4.5,7.0,24,3.0,14,2,2016,6,201606,Sunday,305744.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0982747252747251,0.7666153846153846,0.6976703296703296,0.7501648351648351,0.6811978021978022,0.43437362637362636,0.3001978021978022,0.214989010989011,-0.10934065934065934,0.11367032967032967,0.1615054945054945,0.17467032967032967,0.23624175824175825,0.18735164835164836,0.1605824175824176,0.10368131868131868,0.093,0.07768131868131868,0.0735054945054945,0.07016483516483517,0.11534945054945046,0.10942386185243323,0.8541868131868131,0.4761846153846154,177498.0,1.58
2016-02-15,0.1,0.1,15,2.3,-31,24,5.6,13,4.1,7.0,4,1.0,20,2,2016,7,201607,Monday,344547.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.0994505494505493,0.7667692307692308,0.6976593406593407,0.7501703296703297,0.6811043956043956,0.43375274725274726,0.3001043956043956,0.215021978021978,-0.10931868131868132,0.11365934065934066,0.161489010989011,0.17465934065934066,0.23601648351648352,0.1872967032967033,0.16033516483516486,0.10363736263736263,0.093,0.07763736263736264,0.07348901098901099,0.07017032967032967,0.11530109890109883,0.10936656200941909,0.8546263736263735,0.47603076923076926,177498.0,1.58
2016-02-16,0.0,0.0,1,-0.3,-50,6,6.1,14,1.3,3.0,19,0.0,3,2,2016,7,201607,Tuesday,347611.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1006263736263735,0.7669230769230769,0.6976483516483516,0.7501758241758242,0.6810109890109891,0.43313186813186816,0.300010989010989,0.21505494505494505,-0.1092967032967033,0.11364835164835166,0.16147252747252747,0.17464835164835163,0.2357912087912088,0.18724175824175823,0.1600879120879121,0.10359340659340659,0.093,0.07759340659340659,0.07347252747252747,0.07017582417582419,0.11525274725274717,0.10930926216640496,0.855065934065934,0.4758769230769231,177498.0,1.58
2016-02-17,0.0,0.0,1,-1.3,-52,6,3.5,15,2.3,4.0,11,1.0,24,2,2016,7,201607,Wednesday,351028.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1018021978021977,0.7670769230769231,0.6976373626373626,0.7501813186813187,0.6809175824175825,0.43251098901098906,0.29991758241758243,0.2150879120879121,-0.10927472527472527,0.11363736263736264,0.16145604395604396,0.17463736263736263,0.23556593406593407,0.18718681318681318,0.15984065934065936,0.10354945054945054,0.093,0.07754945054945055,0.07345604395604395,0.07018131868131869,0.11520439560439552,0.10925196232339084,0.8555054945054944,0.4757230769230769,177498.0,1.58
2016-02-18,1.3,0.6,24,1.3,-23,3,3.1,14,2.9,4.0,8,1.0,1,2,2016,7,201607,Thursday,355440.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1029780219780219,0.7672307692307693,0.6976263736263736,0.7501868131868132,0.6808241758241759,0.4318901098901099,0.2998241758241758,0.21512087912087913,-0.10925274725274725,0.11362637362637364,0.16143956043956045,0.17462637362637362,0.23534065934065934,0.18713186813186813,0.1595934065934066,0.1035054945054945,0.093,0.0775054945054945,0.07343956043956043,0.07018681318681319,0.11515604395604388,0.10919466248037671,0.8559450549450548,0.47556923076923074,177498.0,1.58
2016-02-19,0.5,0.3,1,3.9,12,4,8.3,14,3.4,7.0,24,1.0,7,2,2016,7,201607,Friday,341036.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.104153846153846,0.7673846153846154,0.6976153846153845,0.7501923076923077,0.6807307692307693,0.4312692307692308,0.29973076923076925,0.21515384615384614,-0.10923076923076923,0.11361538461538462,0.16142307692307692,0.17461538461538462,0.23511538461538461,0.18707692307692309,0.15934615384615386,0.10346153846153847,0.093,0.07746153846153846,0.07342307692307692,0.07019230769230769,0.11510769230769223,0.10913736263736258,0.8563846153846153,0.47541538461538463,177498.0,1.58
2016-02-20,9.0,1.4,18,8.2,50,3,11.1,23,6.5,8.0,4,5.0,9,2,2016,7,201607,Saturday,312205.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1053296703296702,0.7675384615384615,0.6976043956043956,0.7501978021978022,0.6806373626373627,0.4306483516483517,0.2996373626373626,0.21518681318681318,-0.1092087912087912,0.11360439560439561,0.1614065934065934,0.17460439560439558,0.2348901098901099,0.187021978021978,0.1590989010989011,0.10341758241758242,0.093,0.07741758241758241,0.0734065934065934,0.07019780219780221,0.11505934065934058,0.10908006279434845,0.8568241758241757,0.47526153846153846,177498.0,1.58
2016-02-21,8.3,1.8,5,10.4,86,6,11.6,20,7.5,10.0,13,2.0,6,2,2016,7,201607,Sunday,296298.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1065054945054944,0.7676923076923077,0.6975934065934065,0.7502032967032967,0.6805439560439561,0.43002747252747253,0.299543956043956,0.21521978021978022,-0.10918681318681318,0.1135934065934066,0.1613901098901099,0.17459340659340658,0.23466483516483516,0.18696703296703296,0.15885164835164836,0.10337362637362638,0.093,0.07737362637362637,0.07339010989010988,0.07020329670329671,0.11501098901098894,0.10902276295133433,0.8572637362637362,0.4751076923076923,177498.0,1.58
2016-02-22,3.5,1.6,5,6.8,44,18,11.3,3,4.2,9.0,1,2.0,19,2,2016,8,201608,Monday,342854.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1076813186813186,0.7678461538461538,0.6975824175824176,0.7502087912087912,0.6804505494505495,0.42940659340659343,0.29945054945054944,0.21525274725274726,-0.10916483516483516,0.11358241758241759,0.16137362637362637,0.17458241758241758,0.23443956043956043,0.1869120879120879,0.1586043956043956,0.10332967032967033,0.093,0.07732967032967034,0.07337362637362636,0.07020879120879121,0.11496263736263729,0.1089654631083202,0.8577032967032966,0.47495384615384617,177498.0,1.58
2016-02-23,3.3,1.4,11,4.3,8,24,7.9,15,2.6,5.0,15,1.0,8,2,2016,8,201608,Tuesday,341506.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1088571428571428,0.768,0.6975714285714285,0.7502142857142857,0.6803571428571429,0.4287857142857143,0.2993571428571428,0.21528571428571427,-0.10914285714285714,0.11357142857142857,0.16135714285714287,0.17457142857142857,0.2342142857142857,0.18685714285714286,0.15835714285714286,0.10328571428571429,0.093,0.07728571428571429,0.07335714285714286,0.07021428571428572,0.11491428571428564,0.10890816326530606,0.8581428571428571,0.4748,177498.0,1.58
2016-02-24,0.4,0.3,4,2.3,-14,24,6.5,15,1.8,3.0,10,1.0,5,2,2016,8,201608,Wednesday,341019.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.110032967032967,0.7681538461538462,0.6975604395604396,0.7502197802197802,0.6802637362637363,0.42816483516483517,0.29926373626373626,0.21531868131868132,-0.10912087912087912,0.11356043956043957,0.16134065934065933,0.17456043956043954,0.23398901098901098,0.1868021978021978,0.15810989010989013,0.10324175824175824,0.093,0.07724175824175825,0.07334065934065934,0.07021978021978022,0.114865934065934,0.10885086342229193,0.8585824175824175,0.47464615384615383,177498.0,1.58
2016-02-25,1.9,1.1,13,1.8,-10,7,5.4,13,2.3,4.0,12,1.0,1,2,2016,8,201608,Thursday,344484.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1112087912087911,0.7683076923076924,0.6975494505494505,0.7502252747252747,0.6801703296703298,0.42754395604395606,0.29917032967032964,0.21535164835164836,-0.1090989010989011,0.11354945054945055,0.16132417582417583,0.17454945054945054,0.23376373626373625,0.18674725274725273,0.15786263736263736,0.1031978021978022,0.093,0.0771978021978022,0.07332417582417582,0.07022527472527473,0.11481758241758235,0.1087935635792778,0.8590219780219779,0.4744923076923077,177498.0,1.58
2016-02-26,0.0,0.0,1,2.1,-7,21,5.5,15,1.6,3.0,24,1.0,4,2,2016,8,201608,Friday,344958.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1123846153846153,0.7684615384615385,0.6975384615384614,0.7502307692307693,0.6800769230769231,0.42692307692307696,0.2990769230769231,0.21538461538461537,-0.10907692307692307,0.11353846153846155,0.16130769230769232,0.17453846153846153,0.23353846153846153,0.18669230769230769,0.15761538461538463,0.10315384615384615,0.093,0.07715384615384616,0.07330769230769231,0.07023076923076924,0.11476923076923069,0.10873626373626367,0.8594615384615384,0.47433846153846154,177498.0,1.58
2016-02-27,0.0,0.0,1,2.2,-16,7,6.3,13,4.0,6.0,12,2.0,5,2,2016,8,201608,Saturday,301970.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1135604395604395,0.7686153846153846,0.6975274725274725,0.7502362637362637,0.6799835164835165,0.4263021978021978,0.29898351648351645,0.2154175824175824,-0.10905494505494505,0.11352747252747253,0.16129120879120878,0.17452747252747253,0.2333131868131868,0.18663736263736264,0.15736813186813187,0.1031098901098901,0.093,0.07710989010989011,0.07329120879120879,0.07023626373626374,0.11472087912087904,0.10867896389324955,0.8599010989010988,0.47418461538461537,177498.0,1.58
2016-02-28,0.0,0.0,1,2.2,-17,6,6.6,15,3.8,7.0,14,2.0,3,2,2016,8,201608,Sunday,287789.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1147362637362637,0.7687692307692308,0.6975164835164834,0.7502417582417582,0.6798901098901099,0.4256813186813187,0.2988901098901099,0.21545054945054945,-0.10903296703296703,0.11351648351648352,0.16127472527472528,0.1745164835164835,0.23308791208791207,0.1865824175824176,0.15712087912087913,0.10306593406593406,0.093,0.07706593406593407,0.07327472527472527,0.07024175824175824,0.1146725274725274,0.10862166405023542,0.8603406593406593,0.47403076923076926,177498.0,1.58
2016-02-29,0.0,0.0,1,1.3,-43,24,6.7,15,2.6,5.0,11,1.0,19,2,2016,9,201609,Monday,334266.0,2016,3855.0,2635.0,6699.0,75469.0,122177.0,122177.0,30110.0,6913.0,2091289.0,351.0,21748.0,8362.0,5767.0,1147.0,"16,98",96.43528453,376.7342888,92.84404846,828.3039349,933.7602368,48.67525532,2400.623147,130.346807,414.568801,-69.63571589,87.32745379,128.1211293,0,32.19074352,0,79.15913259,17.69173789,376.7342888,6.916480556,1.1159120879120878,0.7689230769230769,0.6975054945054945,0.7502472527472528,0.6797967032967034,0.4250604395604396,0.29879670329670327,0.2154835164835165,-0.109010989010989,0.1135054945054945,0.16125824175824177,0.1745054945054945,0.23286263736263735,0.18652747252747254,0.1568736263736264,0.10302197802197802,0.093,0.07702197802197802,0.07325824175824175,0.07024725274725276,0.11462417582417575,0.10856436420722129,0.8607802197802197,0.4738769230769231,177498.0,1.58
