Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year_x,Week,WeekKey,day_of_week,DailyLoadConsumption,Year_y,GeothermalHeat,AmbientAirHeat,TotalGeothermal&GroundEnergy,TotalBiomass,TotalRes(excl.Stat.Transfer),TotalRes(incl.Stat.Transfer),Totaal windenergie,TotalSolarEnergy,Total Including Non-Renewable,Hydropower,OnshoreWindEnergy,OffshoreWindEnergy,SolarPower,SolarThermalEnergy,Population,"Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Oil products,Renewables and waste,Total,Commercial and public services (PJ),"Electricity, CHP and heat plants (PJ)",Exports (PJ),Imports (PJ),Industry (PJ),"Oil refineries, transformation (PJ)",Other final consumption (PJ),Production (PJ),Residential (PJ),Total energy supply (PJ),Total final consumption (PJ),Transport (PJ),NG_Household_LessThan_569m3_EuroPerM3,NG_Household_569to5687m3_EuroPerM3,NG_Household_MoreThan_5687m3_EuroPerM3,NG_NonHousehold_LessThan_28433m3_EuroPerM3,NG_NonHousehold_28433to284333m3_EuroPerM3,NG_NonHousehold_284333to2843332m3_EuroPerM3,NG_NonHousehold_2843332to28433324m3_EuroPerM3,NG_NonHousehold_MoreThan_28433324m3_EuroPerM3,Electricity_Household_LessThan_1MWh_EuroPerKWh,Electricity_Household_1to2.5MWh_EuroPerKWh,Electricity_Household_2.5to5MWh_EuroPerKWh,Electricity_Household_5to15MWh_EuroPerKWh,Electricity_Household_MoreThan_15MWh_EuroPerKWh,Electricity_NonHousehold_LessThan_20MWh_EuroPerKWh,Electricity_NonHousehold_20to500MWh_EuroPerKWh,Electricity_NonHousehold_500to2000MWh_EuroPerKWh,Electricity_NonHousehold_2000to20000MWh_EuroPerKWh,Electricity_NonHousehold_20000to70000MWh_EuroPerKWh,Electricity_NonHousehold_70000to150000MWh_EuroPerKWh,Electricity_NonHousehold_MoreThan_150000MWh_EuroPerKWh,Total_Elec_Household,Total_Elec_NonHousehold,Total_NGs_Household,Total_NG_NonHousehold,GDP,NAO
2014-11-11,-0.1,-0.1,20,9.5,57,1,12.9,14,4.1,6.0,13,3.0,1,11,2014,46,201446,Tuesday,329841.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.111538043478261,0.7609021739130435,0.6923641304347826,0.7255978260869564,0.6614239130434783,0.4377445652173913,0.34622282608695654,0.29093478260869565,-0.07586956521739131,0.14328260869565218,0.19228804347826087,0.20546739130434782,0.2428641304347826,0.21328804347826089,0.15851630434782607,0.10894021739130434,0.099,0.08458695652173913,0.086,0.08064673913043478,0.7080326086956521,0.830978260869565,2.5648043478260867,2.4619239130434782,171727.5,0.68
2014-11-12,0.3,0.2,9,9.3,41,24,12.2,14,2.6,4.0,1,1.0,22,11,2014,46,201446,Wednesday,332157.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.110391304347826,0.7605652173913043,0.6921739130434783,0.7254347826086956,0.6612173913043479,0.4380869565217391,0.34643478260869565,0.29104347826086957,-0.07508695652173913,0.14347826086956522,0.1923913043478261,0.20552173913043478,0.24317391304347827,0.2133913043478261,0.1587391304347826,0.10895652173913044,0.099,0.08460869565217391,0.086,0.08065217391304348,0.7094782608695652,0.8313478260869565,2.5631304347826087,2.462217391304348,171727.5,0.68
2014-11-13,0.0,0.0,1,7.9,36,7,13.3,13,2.6,5.0,21,1.0,1,11,2014,46,201446,Thursday,331540.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1092445652173912,0.7602282608695652,0.6919836956521739,0.7252717391304347,0.6610108695652174,0.438429347826087,0.34664673913043476,0.2911521739130435,-0.07430434782608697,0.14367391304347826,0.1924945652173913,0.20557608695652174,0.24348369565217393,0.2134945652173913,0.1589619565217391,0.10897282608695652,0.099,0.08463043478260869,0.086,0.08065760869565218,0.7109239130434782,0.8317173913043477,2.5614565217391303,2.462510869565217,171727.5,0.68
2014-11-14,3.1,1.3,19,10.3,69,1,12.4,12,4.0,7.0,10,2.0,17,11,2014,46,201446,Friday,333290.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1080978260869565,0.7598913043478261,0.6917934782608696,0.7251086956521738,0.660804347826087,0.4387717391304348,0.3468586956521739,0.2912608695652174,-0.07352173913043479,0.1438695652173913,0.19259782608695653,0.2056304347826087,0.24379347826086956,0.21359782608695652,0.15918478260869565,0.1089891304347826,0.099,0.08465217391304347,0.086,0.08066304347826087,0.7123695652173914,0.832086956521739,2.559782608695652,2.462804347826087,171727.5,0.68
2014-11-15,8.0,3.9,5,9.7,75,22,11.0,14,2.5,4.0,11,1.0,23,11,2014,46,201446,Saturday,296489.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1069510869565216,0.759554347826087,0.6916032608695653,0.724945652173913,0.6605978260869566,0.43911413043478265,0.34707065217391303,0.2913695652173913,-0.07273913043478261,0.14406521739130435,0.19270108695652174,0.20568478260869566,0.24410326086956521,0.21370108695652174,0.15940760869565218,0.1090054347826087,0.099,0.08467391304347825,0.086,0.08066847826086956,0.7138152173913044,0.8324565217391303,2.558108695652174,2.4630978260869565,171727.5,0.68
2014-11-16,12.1,1.8,7,8.4,71,4,9.2,14,1.8,3.0,18,1.0,1,11,2014,46,201446,Sunday,281123.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1058043478260868,0.7592173913043478,0.6914130434782609,0.7247826086956521,0.6603913043478261,0.43945652173913047,0.3472826086956522,0.29147826086956524,-0.07195652173913045,0.1442608695652174,0.19280434782608696,0.20573913043478262,0.24441304347826087,0.21380434782608695,0.1596304347826087,0.10902173913043478,0.099,0.08469565217391303,0.086,0.08067391304347826,0.7152608695652174,0.8328260869565216,2.5564347826086955,2.463391304347826,171727.5,0.68
2014-11-17,0.1,0.1,21,9.5,81,3,12.3,13,3.0,5.0,11,1.0,23,11,2014,47,201447,Monday,330260.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.104657608695652,0.7588804347826087,0.6912228260869565,0.7246195652173912,0.6601847826086957,0.4397989130434783,0.3474945652173913,0.2915869565217391,-0.07117391304347827,0.14445652173913043,0.19290760869565218,0.20579347826086955,0.24472282608695653,0.21390760869565217,0.1598532608695652,0.10903804347826088,0.099,0.08471739130434783,0.086,0.08067934782608696,0.7167065217391304,0.8331956521739129,2.554760869565217,2.4636847826086954,171727.5,0.68
2014-11-18,-0.1,-0.1,9,7.9,73,7,8.3,1,3.0,4.0,5,2.0,2,11,2014,47,201447,Tuesday,340057.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1035108695652174,0.7585434782608695,0.6910326086956522,0.7244565217391304,0.6599782608695652,0.4401413043478261,0.3477065217391304,0.291695652173913,-0.07039130434782609,0.14465217391304347,0.1930108695652174,0.2058478260869565,0.2450326086956522,0.2140108695652174,0.16007608695652173,0.10905434782608696,0.099,0.08473913043478261,0.086,0.08068478260869566,0.7181521739130434,0.8335652173913042,2.553086956521739,2.463978260869565,171727.5,0.68
2014-11-19,-0.1,-0.1,1,8.0,73,24,9.1,14,1.7,3.0,23,1.0,4,11,2014,47,201447,Wednesday,341767.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1023641304347827,0.7582065217391304,0.6908423913043479,0.7242934782608695,0.6597717391304349,0.44048369565217393,0.3479184782608696,0.29180434782608694,-0.06960869565217392,0.1448478260869565,0.19311413043478262,0.20590217391304347,0.24534239130434782,0.2141141304347826,0.16029891304347826,0.10907065217391304,0.099,0.08476086956521739,0.086,0.08069021739130434,0.7195978260869565,0.8339347826086956,2.5514130434782607,2.4642717391304347,171727.5,0.68
2014-11-20,0.0,0.0,1,7.1,52,24,8.0,13,3.0,4.0,14,2.0,1,11,2014,47,201447,Thursday,343186.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.1012173913043477,0.7578695652173913,0.6906521739130435,0.7241304347826086,0.6595652173913044,0.44082608695652176,0.3481304347826087,0.29191304347826086,-0.06882608695652175,0.14504347826086955,0.19321739130434784,0.20595652173913043,0.24565217391304348,0.21421739130434783,0.16052173913043477,0.10908695652173914,0.099,0.08478260869565217,0.086,0.08069565217391304,0.7210434782608696,0.8343043478260869,2.5497391304347827,2.4645652173913044,171727.5,0.68
2014-11-21,0.0,0.0,1,5.2,16,8,9.0,13,3.5,5.0,14,2.0,1,11,2014,47,201447,Friday,337605.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.100070652173913,0.7575326086956522,0.6904619565217391,0.7239673913043478,0.659358695652174,0.4411684782608696,0.3483423913043478,0.2920217391304348,-0.06804347826086957,0.1452391304347826,0.19332065217391306,0.20601086956521739,0.24596195652173913,0.21432065217391305,0.1607445652173913,0.10910326086956522,0.099,0.08480434782608695,0.086,0.08070108695652174,0.7224891304347826,0.8346739130434782,2.5480652173913043,2.4648586956521736,171727.5,0.68
2014-11-22,-0.1,-0.1,6,8.3,45,3,11.8,16,3.4,5.0,11,2.0,23,11,2014,47,201447,Saturday,295437.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0989239130434783,0.757195652173913,0.6902717391304348,0.7238043478260869,0.6591521739130435,0.4415108695652174,0.34855434782608696,0.2921304347826087,-0.0672608695652174,0.14543478260869563,0.19342391304347828,0.20606521739130435,0.2462717391304348,0.21442391304347827,0.1609673913043478,0.1091195652173913,0.099,0.08482608695652173,0.086,0.08070652173913044,0.7239347826086957,0.8350434782608694,2.546391304347826,2.4651521739130433,171727.5,0.68
2014-11-23,1.8,0.7,24,10.6,80,8,13.5,14,2.9,4.0,11,1.0,20,11,2014,47,201447,Sunday,276087.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0977771739130433,0.7568586956521739,0.6900815217391305,0.723641304347826,0.6589456521739131,0.4418532608695652,0.3487663043478261,0.2922391304347826,-0.06647826086956522,0.1456304347826087,0.19352717391304347,0.2061195652173913,0.24658152173913045,0.2145271739130435,0.16119021739130435,0.1091358695652174,0.099,0.08484782608695651,0.086,0.08071195652173914,0.7253804347826087,0.8354130434782607,2.544717391304348,2.465445652173913,171727.5,0.68
2014-11-24,1.8,1.0,3,6.5,3,24,11.3,14,1.7,3.0,1,1.0,5,11,2014,48,201448,Monday,334121.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0966304347826086,0.7565217391304347,0.6898913043478261,0.7234782608695652,0.6587391304347826,0.44219565217391305,0.3489782608695652,0.29234782608695653,-0.06569565217391304,0.14582608695652174,0.1936304347826087,0.20617391304347826,0.24689130434782608,0.2146304347826087,0.16141304347826085,0.10915217391304348,0.099,0.08486956521739131,0.086,0.08071739130434782,0.7268260869565217,0.835782608695652,2.5430434782608695,2.4657391304347827,171727.5,0.68
2014-11-25,0.0,0.0,1,4.1,-14,7,9.1,14,3.1,5.0,15,1.0,1,11,2014,48,201448,Tuesday,341904.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0954836956521739,0.7561847826086957,0.6897010869565218,0.7233152173913043,0.6585326086956522,0.44253804347826087,0.34919021739130435,0.29245652173913045,-0.06491304347826088,0.14602173913043479,0.1937336956521739,0.20622826086956522,0.24720108695652174,0.21473369565217393,0.1616358695652174,0.10916847826086956,0.099,0.08489130434782609,0.086,0.08072282608695652,0.7282717391304347,0.8361521739130434,2.541369565217391,2.466032608695652,171727.5,0.68
2014-11-26,0.1,0.1,23,4.9,24,6,6.4,17,4.6,6.0,11,3.0,24,11,2014,48,201448,Wednesday,347710.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0943369565217391,0.7558478260869566,0.6895108695652175,0.7231521739130434,0.6583260869565217,0.4428804347826087,0.34940217391304346,0.29256521739130437,-0.0641304347826087,0.14621739130434783,0.19383695652173913,0.20628260869565218,0.2475108695652174,0.21483695652173912,0.1618586956521739,0.10918478260869566,0.099,0.08491304347826087,0.086,0.08072826086956522,0.7297173913043478,0.8365217391304347,2.539695652173913,2.4663260869565216,171727.5,0.68
2014-11-27,3.0,0.9,17,7.4,61,1,8.8,13,3.7,4.0,6,3.0,1,11,2014,48,201448,Thursday,346836.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0931902173913044,0.7555108695652174,0.689320652173913,0.7229891304347826,0.6581195652173913,0.4432228260869565,0.3496141304347826,0.2926739130434783,-0.06334782608695652,0.14641304347826087,0.19394021739130435,0.20633695652173914,0.24782065217391305,0.21494021739130434,0.16208152173913043,0.10920108695652174,0.099,0.08493478260869565,0.086,0.08073369565217392,0.7311630434782609,0.836891304347826,2.5380217391304347,2.4666195652173912,171727.5,0.68
2014-11-28,-0.1,-0.1,10,6.3,26,24,9.5,13,5.0,6.0,6,4.0,1,11,2014,48,201448,Friday,341814.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0920434782608694,0.7551739130434783,0.6891304347826087,0.7228260869565217,0.6579130434782609,0.4435652173913044,0.34982608695652173,0.29278260869565215,-0.06256521739130436,0.1466086956521739,0.19404347826086957,0.20639130434782607,0.2481304347826087,0.21504347826086956,0.16230434782608694,0.10921739130434782,0.099,0.08495652173913043,0.086,0.0807391304347826,0.7326086956521739,0.8372608695652173,2.5363478260869563,2.466913043478261,171727.5,0.68
2014-11-29,0.0,0.0,1,2.8,11,7,4.9,12,4.4,5.0,1,3.0,19,11,2014,48,201448,Saturday,302402.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0908967391304347,0.7548369565217391,0.6889402173913044,0.7226630434782608,0.6577065217391305,0.4439076086956522,0.35003804347826084,0.29289130434782606,-0.06178260869565218,0.14680434782608695,0.1941467391304348,0.20644565217391303,0.24844021739130434,0.21514673913043478,0.16252717391304347,0.10923369565217392,0.099,0.08497826086956521,0.086,0.0807445652173913,0.734054347826087,0.8376304347826086,2.5346739130434783,2.46720652173913,171727.5,0.68
2014-11-30,0.0,0.0,1,2.5,18,4,3.1,14,2.9,5.0,24,1.0,14,11,2014,48,201448,Sunday,292264.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.08975,0.7545,0.68875,0.7224999999999999,0.6575,0.44425000000000003,0.35025,0.293,-0.06100000000000001,0.147,0.19425,0.2065,0.24875,0.21525,0.16275,0.10925,0.099,0.08499999999999999,0.086,0.08075,0.7355,0.8379999999999999,2.533,2.4675,171727.5,0.68
2014-12-01,0.0,0.0,1,1.5,10,24,2.4,1,3.7,5.0,9,2.0,21,12,2014,49,201449,Monday,352053.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.088603260869565,0.7541630434782609,0.6885597826086957,0.7223369565217391,0.6572934782608696,0.44459239130434786,0.3504619565217391,0.2931086956521739,-0.060217391304347834,0.14719565217391303,0.19435326086956523,0.20655434782608695,0.24905978260869566,0.21535326086956522,0.1629728260869565,0.10926630434782608,0.099,0.08502173913043477,0.086,0.0807554347826087,0.7369456521739131,0.8383695652173911,2.5313260869565215,2.4677934782608695,171727.5,1.86
2014-12-02,0.1,0.1,18,0.6,-1,8,1.4,13,2.9,4.0,15,2.0,5,12,2014,49,201449,Tuesday,356932.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0874565217391303,0.7538260869565218,0.6883695652173913,0.7221739130434782,0.6570869565217392,0.4449347826086957,0.3506739130434783,0.2932173913043478,-0.059434782608695655,0.14739130434782607,0.19445652173913044,0.2066086956521739,0.24936956521739131,0.21545652173913044,0.16319565217391302,0.10928260869565218,0.099,0.08504347826086955,0.086,0.0807608695652174,0.7383913043478261,0.8387391304347825,2.5296521739130435,2.468086956521739,171727.5,1.86
2014-12-03,0.0,0.0,1,-1.2,-30,20,1.0,5,3.8,5.0,8,2.0,1,12,2014,49,201449,Wednesday,361358.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0863097826086956,0.7534891304347826,0.688179347826087,0.7220108695652173,0.6568804347826087,0.4452771739130435,0.3508858695652174,0.29332608695652174,-0.05865217391304349,0.14758695652173912,0.19455978260869566,0.20666304347826087,0.24967934782608697,0.21555978260869565,0.16341847826086955,0.10929891304347826,0.099,0.08506521739130435,0.086,0.08076630434782608,0.7398369565217391,0.8391086956521738,2.527978260869565,2.468380434782609,171727.5,1.86
2014-12-04,0.0,0.0,1,-0.3,-27,1,1.5,24,2.2,3.0,1,1.0,20,12,2014,49,201449,Thursday,362256.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0851630434782609,0.7531521739130435,0.6879891304347826,0.7218478260869565,0.6566739130434783,0.4456195652173913,0.3510978260869565,0.29343478260869565,-0.05786956521739131,0.14778260869565218,0.19466304347826088,0.20671739130434783,0.2499891304347826,0.21566304347826087,0.1636413043478261,0.10931521739130434,0.099,0.08508695652173913,0.086,0.08077173913043478,0.7412826086956522,0.8394782608695651,2.5263043478260867,2.468673913043478,171727.5,1.86
2014-12-05,0.6,0.4,21,3.5,14,1,5.3,23,2.4,4.0,13,1.0,1,12,2014,49,201449,Friday,348424.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.084016304347826,0.7528152173913043,0.6877989130434783,0.7216847826086956,0.6564673913043478,0.44596195652173914,0.35130978260869566,0.2935434782608696,-0.05708695652173913,0.14797826086956523,0.1947663043478261,0.20677173913043478,0.2502989130434783,0.2157663043478261,0.1638641304347826,0.10933152173913044,0.099,0.08510869565217391,0.086,0.08077717391304348,0.7427282608695652,0.8398478260869564,2.5246304347826087,2.4689673913043477,171727.5,1.86
2014-12-06,-0.1,-0.1,4,3.2,-18,23,9.1,13,1.6,3.0,11,1.0,3,12,2014,49,201449,Saturday,306179.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0828695652173912,0.7524782608695653,0.687608695652174,0.7215217391304347,0.6562608695652175,0.44630434782608697,0.3515217391304348,0.2936521739130435,-0.05630434782608697,0.14817391304347827,0.19486956521739132,0.20682608695652174,0.2506086956521739,0.2158695652173913,0.16408695652173913,0.10934782608695652,0.099,0.08513043478260869,0.086,0.08078260869565218,0.7441739130434782,0.8402173913043477,2.5229565217391303,2.4692608695652174,171727.5,1.86
2014-12-07,3.6,1.2,16,3.4,-28,2,6.7,19,4.1,7.0,13,1.0,1,12,2014,49,201449,Sunday,295272.0,2014,3404.0,1592.0,4906.0,77317.0,108835.0,108835.0,20914.0,3739.0,2009118.0,367.0,18215.0,2700.0,2611.0,1128.0,"16,83",113.6879904,365.6812457,109.0949996,784.6873806,865.0242391,51.76369858,2309.636765,128.1239386,372.0924046,-65.26079878,118.2780002,119.425041,0,29.76916958,0,82.18549817,53.01720138,365.6812457,6.177598279,1.0817228260869565,0.7521413043478261,0.6874184782608695,0.7213586956521739,0.656054347826087,0.4466467391304348,0.3517336956521739,0.2937608695652174,-0.05552173913043479,0.1483695652173913,0.19497282608695654,0.2068804347826087,0.25091847826086955,0.21597282608695653,0.16430978260869564,0.1093641304347826,0.099,0.08515217391304347,0.086,0.08078804347826087,0.7456195652173914,0.840586956521739,2.521282608695652,2.469554347826087,171727.5,1.86
